Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-28,0.7709,Chemicals,Basic Materials,Chemicals-Diversified,2009:Q4
2010-04-22,0.715,Chemicals,Basic Materials,Chemicals-Diversified,2010:Q1
2010-07-29,0.9736,Chemicals,Basic Materials,Chemicals-Diversified,2010:Q2
2010-10-28,1.1104,Chemicals,Basic Materials,Chemicals-Diversified,2010:Q3
2011-01-31,0.7036,Chemicals,Basic Materials,Chemicals-Diversified,2010:Q4
2011-04-28,1.39,Chemicals,Basic Materials,Chemicals-Diversified,2011:Q1
2011-07-28,1.441,Chemicals,Basic Materials,Chemicals-Diversified,2011:Q2
2011-10-27,1.2559,Chemicals,Basic Materials,Chemicals-Diversified,2011:Q3
2012-01-26,0.7181,Chemicals,Basic Materials,Chemicals-Diversified,2011:Q4
2012-04-26,1.2224,Chemicals,Basic Materials,Chemicals-Diversified,2012:Q1
2012-07-30,1.4016,Chemicals,Basic Materials,Chemicals-Diversified,2012:Q2
2012-10-25,1.5782,Chemicals,Basic Materials,Chemicals-Diversified,2012:Q3
2013-01-31,1.2174,Chemicals,Basic Materials,Chemicals-Diversified,2012:Q4
2013-04-25,1.6083,Chemicals,Basic Materials,Chemicals-Diversified,2013:Q1
2013-07-29,1.8049,Chemicals,Basic Materials,Chemicals-Diversified,2013:Q2
2013-10-24,1.6823,Chemicals,Basic Materials,Chemicals-Diversified,2013:Q3
2014-01-30,1.346,Chemicals,Basic Materials,Chemicals-Diversified,2013:Q4
2014-04-24,1.6415,Chemicals,Basic Materials,Chemicals-Diversified,2014:Q1
2014-07-28,1.92,Chemicals,Basic Materials,Chemicals-Diversified,2014:Q2
2014-10-30,1.8557,Chemicals,Basic Materials,Chemicals-Diversified,2014:Q3
2015-01-29,1.5473,Chemicals,Basic Materials,Chemicals-Diversified,2014:Q4
2015-04-30,1.8147,Chemicals,Basic Materials,Chemicals-Diversified,2015:Q1
2015-07-27,2.0,Chemicals,Basic Materials,Chemicals-Diversified,2015:Q2
2015-10-29,1.8435,Chemicals,Basic Materials,Chemicals-Diversified,2015:Q3
2016-01-28,1.5992,Chemicals,Basic Materials,Chemicals-Diversified,2015:Q4
2016-04-28,1.7169,Chemicals,Basic Materials,Chemicals-Diversified,2016:Q1
2016-07-28,1.6764,Chemicals,Basic Materials,Chemicals-Diversified,2016:Q2
2016-10-27,1.8501,Chemicals,Basic Materials,Chemicals-Diversified,2016:Q3
