Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-27,0.32,Transportation,Industrial,Transport-Truck,2009:Q4
2010-04-14,0.29,Transportation,Industrial,Transport-Truck,2010:Q1
2010-07-15,0.3965,Transportation,Industrial,Transport-Truck,2010:Q2
2010-10-14,0.41,Transportation,Industrial,Transport-Truck,2010:Q3
2011-01-28,0.46,Transportation,Industrial,Transport-Truck,2010:Q4
2011-04-13,0.3769,Transportation,Industrial,Transport-Truck,2011:Q1
2011-07-14,0.5205,Transportation,Industrial,Transport-Truck,2011:Q2
2011-10-13,0.57,Transportation,Industrial,Transport-Truck,2011:Q3
2012-01-26,0.5867,Transportation,Industrial,Transport-Truck,2011:Q4
2012-04-12,0.5391,Transportation,Industrial,Transport-Truck,2012:Q1
2012-07-16,0.6478,Transportation,Industrial,Transport-Truck,2012:Q2
2012-10-11,0.6397,Transportation,Industrial,Transport-Truck,2012:Q3
2013-01-24,0.671,Transportation,Industrial,Transport-Truck,2012:Q4
2013-04-11,0.6029,Transportation,Industrial,Transport-Truck,2013:Q1
2013-07-15,0.7643,Transportation,Industrial,Transport-Truck,2013:Q2
2013-10-15,0.7462,Transportation,Industrial,Transport-Truck,2013:Q3
2014-01-23,0.7678,Transportation,Industrial,Transport-Truck,2013:Q4
2014-04-14,0.5652,Transportation,Industrial,Transport-Truck,2014:Q1
2014-07-15,0.7768,Transportation,Industrial,Transport-Truck,2014:Q2
2014-10-14,0.8684,Transportation,Industrial,Transport-Truck,2014:Q3
2015-01-22,0.9267,Transportation,Industrial,Transport-Truck,2014:Q4
2015-04-14,0.7756,Transportation,Industrial,Transport-Truck,2015:Q1
2015-07-17,0.8852,Transportation,Industrial,Transport-Truck,2015:Q2
2015-10-14,0.9822,Transportation,Industrial,Transport-Truck,2015:Q3
2016-01-21,1.0099,Transportation,Industrial,Transport-Truck,2015:Q4
2016-04-18,0.8802,Transportation,Industrial,Transport-Truck,2016:Q1
2016-07-18,0.9255,Transportation,Industrial,Transport-Truck,2016:Q2
2016-10-17,0.9776,Transportation,Industrial,Transport-Truck,2016:Q3
