Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-03,0.1807,Diversified Finan Serv,Financial,Finance-Credit Card,2010:Q1
2010-04-28,0.1774,Diversified Finan Serv,Financial,Finance-Credit Card,2010:Q2
2010-07-28,0.184,Diversified Finan Serv,Financial,Finance-Credit Card,2010:Q3
2010-10-27,0.1998,Diversified Finan Serv,Financial,Finance-Credit Card,2010:Q4
2011-02-02,0.2356,Diversified Finan Serv,Financial,Finance-Credit Card,2011:Q1
2011-05-05,0.2422,Diversified Finan Serv,Financial,Finance-Credit Card,2011:Q2
2011-07-27,0.2722,Diversified Finan Serv,Financial,Finance-Credit Card,2011:Q3
2011-10-26,0.2558,Diversified Finan Serv,Financial,Finance-Credit Card,2011:Q4
2012-02-08,0.3062,Diversified Finan Serv,Financial,Finance-Credit Card,2012:Q1
2012-05-02,0.4778,Diversified Finan Serv,Financial,Finance-Credit Card,2012:Q2
2012-07-25,0.3896,Diversified Finan Serv,Financial,Finance-Credit Card,2012:Q3
2012-10-31,0.3855,Diversified Finan Serv,Financial,Finance-Credit Card,2012:Q4
2013-02-06,0.4839,Diversified Finan Serv,Financial,Finance-Credit Card,2013:Q1
2013-05-01,0.4813,Diversified Finan Serv,Financial,Finance-Credit Card,2013:Q2
2013-07-24,0.4702,Diversified Finan Serv,Financial,Finance-Credit Card,2013:Q3
2013-10-30,0.4627,Diversified Finan Serv,Financial,Finance-Credit Card,2013:Q4
2014-01-30,0.5505,Diversified Finan Serv,Financial,Finance-Credit Card,2014:Q1
2014-04-24,0.6301,Diversified Finan Serv,Financial,Finance-Credit Card,2014:Q2
2014-07-24,0.5414,Diversified Finan Serv,Financial,Finance-Credit Card,2014:Q3
2014-10-29,0.5441,Diversified Finan Serv,Financial,Finance-Credit Card,2014:Q4
2015-01-29,0.6337,Diversified Finan Serv,Financial,Finance-Credit Card,2015:Q1
2015-04-30,0.6309,Diversified Finan Serv,Financial,Finance-Credit Card,2015:Q2
2015-07-23,0.6238,Diversified Finan Serv,Financial,Finance-Credit Card,2015:Q3
2015-11-02,0.6394,Diversified Finan Serv,Financial,Finance-Credit Card,2015:Q4
2016-01-28,0.6938,Diversified Finan Serv,Financial,Finance-Credit Card,2016:Q1
2016-04-21,0.6775,Diversified Finan Serv,Financial,Finance-Credit Card,2016:Q2
2016-07-21,0.7234,Diversified Finan Serv,Financial,Finance-Credit Card,2016:Q3
2016-10-24,0.7851,Diversified Finan Serv,Financial,Finance-Credit Card,2016:Q4
