Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-05,-0.5698,REITS,Financial,REITS-Apartments,2009:Q4
2010-04-30,-0.5239,REITS,Financial,REITS-Apartments,2010:Q1
2010-07-30,-0.3962,REITS,Financial,REITS-Apartments,2010:Q2
2010-10-29,-0.4082,REITS,Financial,REITS-Apartments,2010:Q3
2011-02-04,-0.3859,REITS,Financial,REITS-Apartments,2010:Q4
2011-04-29,-0.3075,REITS,Financial,REITS-Apartments,2011:Q1
2011-07-29,-0.4192,REITS,Financial,REITS-Apartments,2011:Q2
2011-10-28,-0.3634,REITS,Financial,REITS-Apartments,2011:Q3
2012-02-08,-0.4069,REITS,Financial,REITS-Apartments,2011:Q4
2012-05-03,-0.3153,REITS,Financial,REITS-Apartments,2012:Q1
2012-08-02,-0.3047,REITS,Financial,REITS-Apartments,2012:Q2
2012-11-01,-0.1604,REITS,Financial,REITS-Apartments,2012:Q3
2013-02-07,-0.1481,REITS,Financial,REITS-Apartments,2012:Q4
2013-05-02,-0.001,REITS,Financial,REITS-Apartments,2013:Q1
2013-08-01,0.0386,REITS,Financial,REITS-Apartments,2013:Q2
2013-10-31,-0.0424,REITS,Financial,REITS-Apartments,2013:Q3
2014-02-06,0.0016,REITS,Financial,REITS-Apartments,2013:Q4
2014-05-01,0.44,REITS,Financial,REITS-Apartments,2014:Q1
2014-07-31,0.51,REITS,Financial,REITS-Apartments,2014:Q2
2014-10-30,0.8597,REITS,Financial,REITS-Apartments,2014:Q3
2015-02-05,0.2516,REITS,Financial,REITS-Apartments,2014:Q4
2015-04-30,0.0237,REITS,Financial,REITS-Apartments,2015:Q1
2015-07-30,0.1029,REITS,Financial,REITS-Apartments,2015:Q2
2015-11-03,0.12,REITS,Financial,REITS-Apartments,2015:Q3
2016-02-04,0.43,REITS,Financial,REITS-Apartments,2015:Q4
2016-04-28,0.1094,REITS,Financial,REITS-Apartments,2016:Q1
2016-07-28,0.0289,REITS,Financial,REITS-Apartments,2016:Q2
2016-10-27,-0.0226,REITS,Financial,REITS-Apartments,2016:Q3
