Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-02,0.521,Transportation,Industrial,Transport-Services,2009:Q4
2010-04-21,0.5,Transportation,Industrial,Transport-Services,2010:Q1
2010-07-27,0.59,Transportation,Industrial,Transport-Services,2010:Q2
2010-10-26,0.62,Transportation,Industrial,Transport-Services,2010:Q3
2011-02-01,0.6225,Transportation,Industrial,Transport-Services,2010:Q4
2011-04-26,0.6108,Transportation,Industrial,Transport-Services,2011:Q1
2011-07-26,0.67,Transportation,Industrial,Transport-Services,2011:Q2
2011-10-25,0.6986,Transportation,Industrial,Transport-Services,2011:Q3
2012-01-31,0.6734,Transportation,Industrial,Transport-Services,2011:Q4
2012-04-24,0.6501,Transportation,Industrial,Transport-Services,2012:Q1
2012-07-24,0.7173,Transportation,Industrial,Transport-Services,2012:Q2
2012-10-23,0.72,Transportation,Industrial,Transport-Services,2012:Q3
2013-02-05,0.6696,Transportation,Industrial,Transport-Services,2012:Q4
2013-05-07,0.6401,Transportation,Industrial,Transport-Services,2013:Q1
2013-08-06,0.7207,Transportation,Industrial,Transport-Services,2013:Q2
2013-11-05,0.6869,Transportation,Industrial,Transport-Services,2013:Q3
2014-02-04,0.6165,Transportation,Industrial,Transport-Services,2013:Q4
2014-04-29,0.6291,Transportation,Industrial,Transport-Services,2014:Q1
2014-07-29,0.8006,Transportation,Industrial,Transport-Services,2014:Q2
2014-10-28,0.8503,Transportation,Industrial,Transport-Services,2014:Q3
2015-02-03,0.7706,Transportation,Industrial,Transport-Services,2014:Q4
2015-04-27,0.7302,Transportation,Industrial,Transport-Services,2015:Q1
2015-07-28,0.94,Transportation,Industrial,Transport-Services,2015:Q2
2015-10-27,0.9601,Transportation,Industrial,Transport-Services,2015:Q3
2016-02-02,0.9,Transportation,Industrial,Transport-Services,2015:Q4
2016-04-26,0.8297,Transportation,Industrial,Transport-Services,2016:Q1
2016-07-26,1.0008,Transportation,Industrial,Transport-Services,2016:Q2
2016-10-25,0.9009,Transportation,Industrial,Transport-Services,2016:Q3
