Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-27,2.2314,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2009:Q4
2010-04-26,2.1073,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2010:Q1
2010-07-21,2.3058,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2010:Q2
2010-10-20,2.4221,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2010:Q3
2011-01-25,3.2089,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2010:Q4
2011-04-21,2.7647,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2011:Q1
2011-07-20,2.9335,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2011:Q2
2011-10-19,3.0339,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2011:Q3
2012-01-19,3.0665,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2011:Q4
2012-04-18,2.8885,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2012:Q1
2012-07-18,3.1276,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2012:Q2
2012-10-17,3.4676,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2012:Q3
2013-01-17,3.7645,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2012:Q4
2013-04-16,3.4178,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2013:Q1
2013-07-18,3.6974,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2013:Q2
2013-10-16,3.7555,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2013:Q3
2014-01-16,4.6028,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2013:Q4
2014-04-17,4.1476,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2014:Q1
2014-07-16,4.7185,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2014:Q2
2014-10-15,5.0368,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2014:Q3
2015-01-15,4.8246,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2014:Q4
2015-04-16,4.6459,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2015:Q1
2015-07-15,4.9754,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2015:Q2
2015-10-14,5.0445,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2015:Q3
2016-01-15,4.5345,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2015:Q4
2016-04-14,4.2503,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2016:Q1
2016-07-14,4.7,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2016:Q2
2016-10-18,5.0125,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2016:Q3
