Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-01,0.4189,Gas,Utilities,Gas-Distribution,2009:Q4
2010-05-04,0.7196,Gas,Utilities,Gas-Distribution,2010:Q1
2010-08-03,0.1035,Gas,Utilities,Gas-Distribution,2010:Q2
2010-10-29,0.1263,Gas,Utilities,Gas-Distribution,2010:Q3
2011-02-01,0.3382,Gas,Utilities,Gas-Distribution,2010:Q4
2011-05-03,0.7378,Gas,Utilities,Gas-Distribution,2011:Q1
2011-08-02,0.1432,Gas,Utilities,Gas-Distribution,2011:Q2
2011-10-28,0.1334,Gas,Utilities,Gas-Distribution,2011:Q3
2012-02-01,0.2436,Gas,Utilities,Gas-Distribution,2011:Q4
2012-05-01,0.6502,Gas,Utilities,Gas-Distribution,2012:Q1
2012-07-31,0.2254,Gas,Utilities,Gas-Distribution,2012:Q2
2012-11-02,0.0485,Gas,Utilities,Gas-Distribution,2012:Q3
2013-02-19,0.4213,Gas,Utilities,Gas-Distribution,2012:Q4
2013-04-30,0.6896,Gas,Utilities,Gas-Distribution,2013:Q1
2013-07-31,0.2296,Gas,Utilities,Gas-Distribution,2013:Q2
2013-10-31,0.1379,Gas,Utilities,Gas-Distribution,2013:Q3
2014-02-18,0.4731,Gas,Utilities,Gas-Distribution,2013:Q4
2014-04-30,0.8154,Gas,Utilities,Gas-Distribution,2014:Q1
2014-07-31,0.2478,Gas,Utilities,Gas-Distribution,2014:Q2
2014-10-30,-0.0543,Gas,Utilities,Gas-Distribution,2014:Q3
2015-02-18,0.4635,Gas,Utilities,Gas-Distribution,2014:Q4
2015-04-30,0.6093,Gas,Utilities,Gas-Distribution,2015:Q1
2015-08-03,0.0027,Gas,Utilities,Gas-Distribution,2015:Q2
2015-11-03,0.0507,Gas,Utilities,Gas-Distribution,2015:Q3
2016-02-18,0.2498,Gas,Utilities,Gas-Distribution,2015:Q4
2016-05-03,0.5814,Gas,Utilities,Gas-Distribution,2016:Q1
2016-08-02,0.0896,Gas,Utilities,Gas-Distribution,2016:Q2
2016-11-01,0.0708,Gas,Utilities,Gas-Distribution,2016:Q3
