Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-28,0.5659,Telecommunications,Communications,Telephone-Integrated,2009:Q4
2010-04-21,0.5842,Telecommunications,Communications,Telephone-Integrated,2010:Q1
2010-07-22,0.7678,Telecommunications,Communications,Telephone-Integrated,2010:Q2
2010-10-21,0.529,Telecommunications,Communications,Telephone-Integrated,2010:Q3
2011-01-27,0.5524,Telecommunications,Communications,Telephone-Integrated,2010:Q4
2011-04-20,0.5655,Telecommunications,Communications,Telephone-Integrated,2011:Q1
2011-07-21,0.6036,Telecommunications,Communications,Telephone-Integrated,2011:Q2
2011-10-20,0.605,Telecommunications,Communications,Telephone-Integrated,2011:Q3
2012-01-26,0.4166,Telecommunications,Communications,Telephone-Integrated,2011:Q4
2012-04-24,0.5953,Telecommunications,Communications,Telephone-Integrated,2012:Q1
2012-07-24,0.6612,Telecommunications,Communications,Telephone-Integrated,2012:Q2
2012-10-24,0.6253,Telecommunications,Communications,Telephone-Integrated,2012:Q3
2013-01-24,0.42,Telecommunications,Communications,Telephone-Integrated,2012:Q4
2013-04-23,0.6391,Telecommunications,Communications,Telephone-Integrated,2013:Q1
2013-07-23,0.6714,Telecommunications,Communications,Telephone-Integrated,2013:Q2
2013-10-23,0.7565,Telecommunications,Communications,Telephone-Integrated,2013:Q3
2014-01-28,0.5432,Telecommunications,Communications,Telephone-Integrated,2013:Q4
2014-04-22,0.6949,Telecommunications,Communications,Telephone-Integrated,2014:Q1
2014-07-23,0.62,Telecommunications,Communications,Telephone-Integrated,2014:Q2
2014-10-22,0.6102,Telecommunications,Communications,Telephone-Integrated,2014:Q3
2015-01-27,0.55,Telecommunications,Communications,Telephone-Integrated,2014:Q4
2015-04-22,0.6409,Telecommunications,Communications,Telephone-Integrated,2015:Q1
2015-07-23,0.6743,Telecommunications,Communications,Telephone-Integrated,2015:Q2
2015-10-22,0.5904,Telecommunications,Communications,Telephone-Integrated,2015:Q3
2016-01-26,0.497,Telecommunications,Communications,Telephone-Integrated,2015:Q4
2016-04-26,0.558,Telecommunications,Communications,Telephone-Integrated,2016:Q1
2016-07-21,0.5731,Telecommunications,Communications,Telephone-Integrated,2016:Q2
2016-10-22,0.6036,Telecommunications,Communications,Telephone-Integrated,2016:Q3
