Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-09,0.7646,Diversified Finan Serv,Financial,Finance-Other Services,2009:Q4
2010-05-04,0.5324,Diversified Finan Serv,Financial,Finance-Other Services,2010:Q1
2010-08-03,0.6452,Diversified Finan Serv,Financial,Finance-Other Services,2010:Q2
2010-11-02,0.4719,Diversified Finan Serv,Financial,Finance-Other Services,2010:Q3
2011-02-08,0.5547,Diversified Finan Serv,Financial,Finance-Other Services,2010:Q4
2011-04-28,0.6421,Diversified Finan Serv,Financial,Finance-Other Services,2011:Q1
2011-08-02,0.6324,Diversified Finan Serv,Financial,Finance-Other Services,2011:Q2
2011-11-03,0.8317,Diversified Finan Serv,Financial,Finance-Other Services,2011:Q3
2012-02-10,0.6431,Diversified Finan Serv,Financial,Finance-Other Services,2011:Q4
2012-04-30,0.4153,Diversified Finan Serv,Financial,Finance-Other Services,2012:Q1
2012-08-03,0.526,Diversified Finan Serv,Financial,Finance-Other Services,2012:Q2
2012-11-06,0.4866,Diversified Finan Serv,Financial,Finance-Other Services,2012:Q3
2013-02-05,0.3747,Diversified Finan Serv,Financial,Finance-Other Services,2012:Q4
2013-04-30,0.5399,Diversified Finan Serv,Financial,Finance-Other Services,2013:Q1
2013-07-30,0.742,Diversified Finan Serv,Financial,Finance-Other Services,2013:Q2
