Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-03-17,0.2525,Apparel,"Consumer, Cyclical",Athletic Footwear,2010:Q3
2010-06-23,0.265,Apparel,"Consumer, Cyclical",Athletic Footwear,2010:Q4
2010-09-23,0.285,Apparel,"Consumer, Cyclical",Athletic Footwear,2011:Q1
2010-12-21,0.235,Apparel,"Consumer, Cyclical",Athletic Footwear,2011:Q2
2011-03-17,0.27,Apparel,"Consumer, Cyclical",Athletic Footwear,2011:Q3
2011-06-27,0.31,Apparel,"Consumer, Cyclical",Athletic Footwear,2011:Q4
2011-09-22,0.34,Apparel,"Consumer, Cyclical",Athletic Footwear,2012:Q1
2011-12-20,0.255,Apparel,"Consumer, Cyclical",Athletic Footwear,2012:Q2
2012-03-22,0.305,Apparel,"Consumer, Cyclical",Athletic Footwear,2012:Q3
2012-06-28,0.3083,Apparel,"Consumer, Cyclical",Athletic Footwear,2012:Q4
2012-09-27,0.315,Apparel,"Consumer, Cyclical",Athletic Footwear,2013:Q1
2012-12-20,0.285,Apparel,"Consumer, Cyclical",Athletic Footwear,2013:Q2
2013-03-21,0.365,Apparel,"Consumer, Cyclical",Athletic Footwear,2013:Q3
2013-06-27,0.38,Apparel,"Consumer, Cyclical",Athletic Footwear,2013:Q4
2013-09-26,0.43,Apparel,"Consumer, Cyclical",Athletic Footwear,2014:Q1
2013-12-19,0.295,Apparel,"Consumer, Cyclical",Athletic Footwear,2014:Q2
2014-03-20,0.375,Apparel,"Consumer, Cyclical",Athletic Footwear,2014:Q3
2014-06-26,0.39,Apparel,"Consumer, Cyclical",Athletic Footwear,2014:Q4
2014-09-25,0.545,Apparel,"Consumer, Cyclical",Athletic Footwear,2015:Q1
2014-12-18,0.37,Apparel,"Consumer, Cyclical",Athletic Footwear,2015:Q2
2015-03-19,0.445,Apparel,"Consumer, Cyclical",Athletic Footwear,2015:Q3
2015-06-25,0.49,Apparel,"Consumer, Cyclical",Athletic Footwear,2015:Q4
2015-09-24,0.67,Apparel,"Consumer, Cyclical",Athletic Footwear,2016:Q1
2015-12-22,0.45,Apparel,"Consumer, Cyclical",Athletic Footwear,2016:Q2
2016-03-22,0.55,Apparel,"Consumer, Cyclical",Athletic Footwear,2016:Q3
2016-06-28,0.49,Apparel,"Consumer, Cyclical",Athletic Footwear,2016:Q4
2016-09-27,0.73,Apparel,"Consumer, Cyclical",Athletic Footwear,2017:Q1
2016-12-20,0.5,Apparel,"Consumer, Cyclical",Athletic Footwear,2017:Q2
