Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-25,0.2818,Oil&Gas Services,Energy,Oil-Field Services,2009:Q4
2010-04-19,0.2747,Oil&Gas Services,Energy,Oil-Field Services,2010:Q1
2010-07-19,0.52,Oil&Gas Services,Energy,Oil-Field Services,2010:Q2
2010-10-18,0.5771,Oil&Gas Services,Energy,Oil-Field Services,2010:Q3
2011-01-24,0.6764,Oil&Gas Services,Energy,Oil-Field Services,2010:Q4
2011-04-18,0.6101,Oil&Gas Services,Energy,Oil-Field Services,2011:Q1
2011-07-18,0.8087,Oil&Gas Services,Energy,Oil-Field Services,2011:Q2
2011-10-17,0.9405,Oil&Gas Services,Energy,Oil-Field Services,2011:Q3
2012-01-23,0.9963,Oil&Gas Services,Energy,Oil-Field Services,2011:Q4
2012-04-18,0.8949,Oil&Gas Services,Energy,Oil-Field Services,2012:Q1
2012-07-23,0.8,Oil&Gas Services,Energy,Oil-Field Services,2012:Q2
2012-10-17,0.6683,Oil&Gas Services,Energy,Oil-Field Services,2012:Q3
2013-01-25,0.63,Oil&Gas Services,Energy,Oil-Field Services,2012:Q4
2013-04-22,0.6702,Oil&Gas Services,Energy,Oil-Field Services,2013:Q1
2013-07-22,0.69,Oil&Gas Services,Energy,Oil-Field Services,2013:Q2
2013-10-21,0.8325,Oil&Gas Services,Energy,Oil-Field Services,2013:Q3
2014-01-21,0.9328,Oil&Gas Services,Energy,Oil-Field Services,2013:Q4
2014-04-21,0.73,Oil&Gas Services,Energy,Oil-Field Services,2014:Q1
2014-07-21,0.91,Oil&Gas Services,Energy,Oil-Field Services,2014:Q2
2014-10-20,1.1848,Oil&Gas Services,Energy,Oil-Field Services,2014:Q3
2015-01-20,1.1859,Oil&Gas Services,Energy,Oil-Field Services,2014:Q4
2015-04-20,0.4918,Oil&Gas Services,Energy,Oil-Field Services,2015:Q1
2015-07-20,0.3714,Oil&Gas Services,Energy,Oil-Field Services,2015:Q2
2015-10-19,0.3144,Oil&Gas Services,Energy,Oil-Field Services,2015:Q3
2016-01-25,0.2557,Oil&Gas Services,Energy,Oil-Field Services,2015:Q4
2016-05-03,0.0735,Oil&Gas Services,Energy,Oil-Field Services,2016:Q1
2016-07-20,-0.1407,Oil&Gas Services,Energy,Oil-Field Services,2016:Q2
2016-10-19,-0.0267,Oil&Gas Services,Energy,Oil-Field Services,2016:Q3
