Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-27,1.58,Aerospace/Defense,Industrial,Aerospace/Defense,2009:Q4
2010-04-28,1.54,Aerospace/Defense,Industrial,Aerospace/Defense,2010:Q1
2010-07-28,1.68,Aerospace/Defense,Industrial,Aerospace/Defense,2010:Q2
2010-10-27,1.7,Aerospace/Defense,Industrial,Aerospace/Defense,2010:Q3
2011-01-26,1.91,Aerospace/Defense,Industrial,Aerospace/Defense,2010:Q4
2011-04-27,1.64,Aerospace/Defense,Industrial,Aerospace/Defense,2011:Q1
2011-07-27,1.72,Aerospace/Defense,Industrial,Aerospace/Defense,2011:Q2
2011-10-26,1.8479,Aerospace/Defense,Industrial,Aerospace/Defense,2011:Q3
2012-01-25,2.0345,Aerospace/Defense,Industrial,Aerospace/Defense,2011:Q4
2012-04-25,1.57,Aerospace/Defense,Industrial,Aerospace/Defense,2012:Q1
2012-07-25,1.77,Aerospace/Defense,Industrial,Aerospace/Defense,2012:Q2
2012-10-24,1.7,Aerospace/Defense,Industrial,Aerospace/Defense,2012:Q3
2013-01-23,1.2422,Aerospace/Defense,Industrial,Aerospace/Defense,2012:Q4
2013-04-24,1.62,Aerospace/Defense,Industrial,Aerospace/Defense,2013:Q1
2013-07-24,1.8432,Aerospace/Defense,Industrial,Aerospace/Defense,2013:Q2
2013-10-23,1.8768,Aerospace/Defense,Industrial,Aerospace/Defense,2013:Q3
2014-01-22,1.76,Aerospace/Defense,Industrial,Aerospace/Defense,2013:Q4
2014-04-23,1.7643,Aerospace/Defense,Industrial,Aerospace/Defense,2014:Q1
2014-07-23,1.88,Aerospace/Defense,Industrial,Aerospace/Defense,2014:Q2
2014-10-22,2.05,Aerospace/Defense,Industrial,Aerospace/Defense,2014:Q3
2015-01-28,2.19,Aerospace/Defense,Industrial,Aerospace/Defense,2014:Q4
2015-04-29,2.14,Aerospace/Defense,Industrial,Aerospace/Defense,2015:Q1
2015-07-29,2.27,Aerospace/Defense,Industrial,Aerospace/Defense,2015:Q2
2015-10-28,2.28,Aerospace/Defense,Industrial,Aerospace/Defense,2015:Q3
2016-01-27,2.353,Aerospace/Defense,Industrial,Aerospace/Defense,2015:Q4
2016-04-27,2.08,Aerospace/Defense,Industrial,Aerospace/Defense,2016:Q1
2016-07-27,2.3,Aerospace/Defense,Industrial,Aerospace/Defense,2016:Q2
2016-10-26,2.48,Aerospace/Defense,Industrial,Aerospace/Defense,2016:Q3
