Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2014-09-12,0.7337,Semiconductors,Technology,Electronic Compo-Semicon,2015:Q1
2014-11-05,0.9648,Semiconductors,Technology,Electronic Compo-Semicon,2015:Q2
2015-01-28,1.3056,Semiconductors,Technology,Electronic Compo-Semicon,2015:Q3
2015-05-06,0.4566,Semiconductors,Technology,Electronic Compo-Semicon,2015:Q4
2015-07-29,0.0779,Semiconductors,Technology,Electronic Compo-Semicon,2016:Q1
2015-11-05,0.1084,Semiconductors,Technology,Electronic Compo-Semicon,2016:Q2
2016-02-04,-0.0167,Semiconductors,Technology,Electronic Compo-Semicon,2016:Q3
2016-05-04,-0.1267,Semiconductors,Technology,Electronic Compo-Semicon,2016:Q4
2016-08-02,0.035,Semiconductors,Technology,Electronic Compo-Semicon,2017:Q1
2016-11-03,0.144,Semiconductors,Technology,Electronic Compo-Semicon,2017:Q2
