Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-25,0.2921,Media,Communications,Cable/Satellite TV,2009:Q4
2010-05-06,0.169,Media,Communications,Cable/Satellite TV,2010:Q1
2010-08-05,0.3728,Media,Communications,Cable/Satellite TV,2010:Q2
2010-11-04,0.197,Media,Communications,Cable/Satellite TV,2010:Q3
2011-02-16,0.1898,Media,Communications,Cable/Satellite TV,2010:Q4
2011-05-05,0.1085,Media,Communications,Cable/Satellite TV,2011:Q1
2011-08-09,0.21,Media,Communications,Cable/Satellite TV,2011:Q2
2011-10-28,0.3652,Media,Communications,Cable/Satellite TV,2011:Q3
2012-02-28,0.3325,Media,Communications,Cable/Satellite TV,2011:Q4
2012-05-03,-0.0884,Media,Communications,Cable/Satellite TV,2012:Q1
2012-08-07,0.1874,Media,Communications,Cable/Satellite TV,2012:Q2
2012-11-06,-0.0406,Media,Communications,Cable/Satellite TV,2012:Q3
2013-02-28,-0.3691,Media,Communications,Cable/Satellite TV,2012:Q4
2013-05-09,0.2581,Media,Communications,Cable/Satellite TV,2013:Q1
2013-08-02,0.1132,Media,Communications,Cable/Satellite TV,2013:Q2
2013-11-08,0.0744,Media,Communications,Cable/Satellite TV,2013:Q3
2014-02-26,-0.1252,Media,Communications,Cable/Satellite TV,2013:Q4
2014-05-08,0.2427,Media,Communications,Cable/Satellite TV,2014:Q1
2014-08-05,0.1493,Media,Communications,Cable/Satellite TV,2014:Q2
2014-11-06,0.2591,Media,Communications,Cable/Satellite TV,2014:Q3
2015-02-25,0.004,Media,Communications,Cable/Satellite TV,2014:Q4
2015-05-04,0.2771,Media,Communications,Cable/Satellite TV,2015:Q1
2015-08-07,0.0879,Media,Communications,Cable/Satellite TV,2015:Q2
2015-11-03,-0.0768,Media,Communications,Cable/Satellite TV,2015:Q3
2016-02-25,0.1409,Media,Communications,Cable/Satellite TV,2015:Q4
2016-05-05,0.1119,Media,Communications,Cable/Satellite TV,2016:Q1
2016-08-07,0.1266,Media,Communications,Cable/Satellite TV,2016:Q2
