Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-20,0.1678,Retail,"Consumer, Cyclical",Retail-Restaurants,2010:Q1
2010-04-21,0.1433,Retail,"Consumer, Cyclical",Retail-Restaurants,2010:Q2
2010-07-21,0.1436,Retail,"Consumer, Cyclical",Retail-Restaurants,2010:Q3
2010-11-04,0.186,Retail,"Consumer, Cyclical",Retail-Restaurants,2010:Q4
2011-01-26,0.225,Retail,"Consumer, Cyclical",Retail-Restaurants,2011:Q1
2011-04-27,0.17,Retail,"Consumer, Cyclical",Retail-Restaurants,2011:Q2
2011-07-28,0.18,Retail,"Consumer, Cyclical",Retail-Restaurants,2011:Q3
2011-11-03,0.1882,Retail,"Consumer, Cyclical",Retail-Restaurants,2011:Q4
2012-01-26,0.25,Retail,"Consumer, Cyclical",Retail-Restaurants,2012:Q1
2012-04-26,0.2,Retail,"Consumer, Cyclical",Retail-Restaurants,2012:Q2
2012-07-26,0.215,Retail,"Consumer, Cyclical",Retail-Restaurants,2012:Q3
2012-11-01,0.23,Retail,"Consumer, Cyclical",Retail-Restaurants,2012:Q4
2013-01-24,0.285,Retail,"Consumer, Cyclical",Retail-Restaurants,2013:Q1
2013-04-25,0.24,Retail,"Consumer, Cyclical",Retail-Restaurants,2013:Q2
2013-07-25,0.275,Retail,"Consumer, Cyclical",Retail-Restaurants,2013:Q3
2013-10-30,0.285,Retail,"Consumer, Cyclical",Retail-Restaurants,2013:Q4
2014-01-23,0.345,Retail,"Consumer, Cyclical",Retail-Restaurants,2014:Q1
2014-04-24,0.28,Retail,"Consumer, Cyclical",Retail-Restaurants,2014:Q2
2014-07-24,0.335,Retail,"Consumer, Cyclical",Retail-Restaurants,2014:Q3
2014-10-30,0.341,Retail,"Consumer, Cyclical",Retail-Restaurants,2014:Q4
2015-01-22,0.4876,Retail,"Consumer, Cyclical",Retail-Restaurants,2015:Q1
2015-04-23,0.3301,Retail,"Consumer, Cyclical",Retail-Restaurants,2015:Q2
2015-07-23,0.4102,Retail,"Consumer, Cyclical",Retail-Restaurants,2015:Q3
2015-10-29,0.4204,Retail,"Consumer, Cyclical",Retail-Restaurants,2015:Q4
2016-01-21,0.47,Retail,"Consumer, Cyclical",Retail-Restaurants,2016:Q1
2016-04-21,0.4,Retail,"Consumer, Cyclical",Retail-Restaurants,2016:Q2
2016-07-21,0.49,Retail,"Consumer, Cyclical",Retail-Restaurants,2016:Q3
2016-11-03,0.57,Retail,"Consumer, Cyclical",Retail-Restaurants,2016:Q4
