Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-11,-0.0019,REITS,Financial,REITS-Regional Malls,2009:Q4
2010-05-04,-0.08,REITS,Financial,REITS-Regional Malls,2010:Q1
2010-08-09,-0.0108,REITS,Financial,REITS-Regional Malls,2010:Q2
2010-11-04,0.044,REITS,Financial,REITS-Regional Malls,2010:Q3
2011-02-08,0.1717,REITS,Financial,REITS-Regional Malls,2010:Q4
2011-05-05,0.0951,REITS,Financial,REITS-Regional Malls,2011:Q1
2011-07-28,0.1522,REITS,Financial,REITS-Regional Malls,2011:Q2
2011-11-01,0.1246,REITS,Financial,REITS-Regional Malls,2011:Q3
2012-02-03,1.6279,REITS,Financial,REITS-Regional Malls,2011:Q4
2012-05-02,0.1957,REITS,Financial,REITS-Regional Malls,2012:Q1
2012-08-01,0.0043,REITS,Financial,REITS-Regional Malls,2012:Q2
2012-10-31,0.1459,REITS,Financial,REITS-Regional Malls,2012:Q3
2013-02-06,0.0728,REITS,Financial,REITS-Regional Malls,2012:Q4
2013-05-01,0.0749,REITS,Financial,REITS-Regional Malls,2013:Q1
2013-08-05,0.5327,REITS,Financial,REITS-Regional Malls,2013:Q2
2013-10-28,0.2714,REITS,Financial,REITS-Regional Malls,2013:Q3
2014-02-04,0.2252,REITS,Financial,REITS-Regional Malls,2013:Q4
2014-04-29,0.1406,REITS,Financial,REITS-Regional Malls,2014:Q1
2014-07-23,0.177,REITS,Financial,REITS-Regional Malls,2014:Q2
2014-10-28,0.1825,REITS,Financial,REITS-Regional Malls,2014:Q3
2015-02-04,-0.4213,REITS,Financial,REITS-Regional Malls,2014:Q4
2015-04-29,0.0761,REITS,Financial,REITS-Regional Malls,2015:Q1
2015-07-23,0.2017,REITS,Financial,REITS-Regional Malls,2015:Q2
2015-10-27,0.2326,REITS,Financial,REITS-Regional Malls,2015:Q3
2016-02-03,0.1795,REITS,Financial,REITS-Regional Malls,2015:Q4
2016-05-03,-0.0728,REITS,Financial,REITS-Regional Malls,2016:Q1
2016-08-01,0.2339,REITS,Financial,REITS-Regional Malls,2016:Q2
2016-10-27,0.1875,REITS,Financial,REITS-Regional Malls,2016:Q3
