Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-04,0.5478,Environmental Control,Industrial,Hazardous Waste Disposal,2009:Q4
2010-04-28,0.57,Environmental Control,Industrial,Hazardous Waste Disposal,2010:Q1
2010-07-28,0.62,Environmental Control,Industrial,Hazardous Waste Disposal,2010:Q2
2010-10-27,0.69,Environmental Control,Industrial,Hazardous Waste Disposal,2010:Q3
2011-02-03,0.6532,Environmental Control,Industrial,Hazardous Waste Disposal,2010:Q4
2011-04-27,0.68,Environmental Control,Industrial,Hazardous Waste Disposal,2011:Q1
2011-07-27,0.6798,Environmental Control,Industrial,Hazardous Waste Disposal,2011:Q2
2011-10-26,0.7278,Environmental Control,Industrial,Hazardous Waste Disposal,2011:Q3
2012-02-02,0.7406,Environmental Control,Industrial,Hazardous Waste Disposal,2011:Q4
2012-04-25,0.7806,Environmental Control,Industrial,Hazardous Waste Disposal,2012:Q1
2012-07-25,0.81,Environmental Control,Industrial,Hazardous Waste Disposal,2012:Q2
2012-10-24,0.84,Environmental Control,Industrial,Hazardous Waste Disposal,2012:Q3
2013-02-06,0.87,Environmental Control,Industrial,Hazardous Waste Disposal,2012:Q4
2013-04-24,0.8808,Environmental Control,Industrial,Hazardous Waste Disposal,2013:Q1
2013-07-24,0.9308,Environmental Control,Industrial,Hazardous Waste Disposal,2013:Q2
2013-10-23,0.9477,Environmental Control,Industrial,Hazardous Waste Disposal,2013:Q3
2014-02-05,0.9873,Environmental Control,Industrial,Hazardous Waste Disposal,2013:Q4
2014-04-24,1.04,Environmental Control,Industrial,Hazardous Waste Disposal,2014:Q1
2014-07-24,1.033,Environmental Control,Industrial,Hazardous Waste Disposal,2014:Q2
2014-10-23,1.0642,Environmental Control,Industrial,Hazardous Waste Disposal,2014:Q3
2015-02-05,1.1174,Environmental Control,Industrial,Hazardous Waste Disposal,2014:Q4
2015-04-23,1.08,Environmental Control,Industrial,Hazardous Waste Disposal,2015:Q1
2015-07-23,1.1326,Environmental Control,Industrial,Hazardous Waste Disposal,2015:Q2
2015-10-22,1.0848,Environmental Control,Industrial,Hazardous Waste Disposal,2015:Q3
2016-02-04,1.0607,Environmental Control,Industrial,Hazardous Waste Disposal,2015:Q4
2016-04-28,0.9218,Environmental Control,Industrial,Hazardous Waste Disposal,2016:Q1
2016-07-28,0.763,Environmental Control,Industrial,Hazardous Waste Disposal,2016:Q2
2016-10-27,0.9539,Environmental Control,Industrial,Hazardous Waste Disposal,2016:Q3
