Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-03-08,0.1852,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2010:Q3
2010-06-24,2.11,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2010:Q4
2010-09-02,-0.3461,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2011:Q1
2010-12-07,-0.3739,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2011:Q2
2011-03-09,0.0373,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2011:Q3
2011-06-23,2.0958,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2011:Q4
2011-09-01,-0.0871,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2012:Q1
2011-12-01,-0.3722,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2012:Q2
2012-03-07,0.0021,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2012:Q3
2012-06-26,2.0516,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2012:Q4
2012-09-05,-0.3771,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2013:Q1
2012-12-06,-0.3672,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2013:Q2
2013-03-07,-0.2086,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2013:Q3
2013-06-12,2.4981,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2013:Q4
2013-09-03,-0.4161,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2014:Q1
2013-12-10,-0.4022,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2014:Q2
2014-03-06,-0.7782,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2014:Q3
2014-06-11,3.3273,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2014:Q4
2014-09-03,-0.3955,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2015:Q1
2014-12-08,-0.4151,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2015:Q2
2015-03-04,-0.126,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2015:Q3
2015-06-08,2.6801,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2015:Q4
2015-09-01,-0.352,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2016:Q1
2015-12-07,-0.4911,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2016:Q2
2016-03-03,-0.3396,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2016:Q3
2016-06-09,3.1654,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2016:Q4
2016-08-30,-0.5523,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2017:Q1
2016-12-07,-0.6683,Commercial Services,"Consumer, Non-cyclical",Commercial Serv-Finance,2017:Q2
