Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-03,-0.0825,Commercial Services,"Consumer, Non-cyclical",Human Resources,2009:Q4
2010-04-29,-0.0809,Commercial Services,"Consumer, Non-cyclical",Human Resources,2010:Q1
2010-07-29,0.0299,Commercial Services,"Consumer, Non-cyclical",Human Resources,2010:Q2
2010-10-28,0.0376,Commercial Services,"Consumer, Non-cyclical",Human Resources,2010:Q3
2011-01-27,0.0212,Commercial Services,"Consumer, Non-cyclical",Human Resources,2010:Q4
2011-04-28,-2.4245362661989844e-14,Commercial Services,"Consumer, Non-cyclical",Human Resources,2011:Q1
2011-07-28,-2.4245362661989844e-14,Commercial Services,"Consumer, Non-cyclical",Human Resources,2011:Q2
2011-10-27,-2.4245362661989844e-14,Commercial Services,"Consumer, Non-cyclical",Human Resources,2011:Q3
2012-01-26,0.1761,Commercial Services,"Consumer, Non-cyclical",Human Resources,2011:Q4
2012-04-26,0.1105,Commercial Services,"Consumer, Non-cyclical",Human Resources,2012:Q1
2012-08-02,0.0962,Commercial Services,"Consumer, Non-cyclical",Human Resources,2012:Q2
2012-11-08,0.6432,Commercial Services,"Consumer, Non-cyclical",Human Resources,2012:Q3
2013-02-07,-0.0909,Commercial Services,"Consumer, Non-cyclical",Human Resources,2012:Q4
2013-05-02,0.0783,Commercial Services,"Consumer, Non-cyclical",Human Resources,2013:Q1
2013-08-01,0.0863,Commercial Services,"Consumer, Non-cyclical",Human Resources,2013:Q2
2013-11-07,0.1052,Commercial Services,"Consumer, Non-cyclical",Human Resources,2013:Q3
2014-02-06,0.0479,Commercial Services,"Consumer, Non-cyclical",Human Resources,2013:Q4
2014-05-01,0.1073,Commercial Services,"Consumer, Non-cyclical",Human Resources,2014:Q1
2014-08-05,0.0115,Commercial Services,"Consumer, Non-cyclical",Human Resources,2014:Q2
2014-11-04,0.0204,Commercial Services,"Consumer, Non-cyclical",Human Resources,2014:Q3
2015-02-10,1.5467,Commercial Services,"Consumer, Non-cyclical",Human Resources,2014:Q4
2015-05-07,0.4176,Commercial Services,"Consumer, Non-cyclical",Human Resources,2015:Q1
2015-07-30,-0.0061,Commercial Services,"Consumer, Non-cyclical",Human Resources,2015:Q2
2015-10-29,0.2226,Commercial Services,"Consumer, Non-cyclical",Human Resources,2015:Q3
2016-02-11,-0.106,Commercial Services,"Consumer, Non-cyclical",Human Resources,2015:Q4
2016-05-05,0.052,Commercial Services,"Consumer, Non-cyclical",Human Resources,2016:Q1
2016-08-09,0.2262,Commercial Services,"Consumer, Non-cyclical",Human Resources,2016:Q2
