Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-22,0.6561,Oil&Gas Services,Energy,Oil-Field Services,2009:Q4
2010-04-23,0.626,Oil&Gas Services,Energy,Oil-Field Services,2010:Q1
2010-07-23,0.701,Oil&Gas Services,Energy,Oil-Field Services,2010:Q2
2010-10-22,0.6554,Oil&Gas Services,Energy,Oil-Field Services,2010:Q3
2011-01-21,0.7991,Oil&Gas Services,Energy,Oil-Field Services,2010:Q4
2011-04-21,0.7198,Oil&Gas Services,Energy,Oil-Field Services,2011:Q1
2011-07-22,0.8411,Oil&Gas Services,Energy,Oil-Field Services,2011:Q2
2011-10-21,0.9751,Oil&Gas Services,Energy,Oil-Field Services,2011:Q3
2012-01-20,1.1062,Oil&Gas Services,Energy,Oil-Field Services,2011:Q4
2012-04-20,0.9718,Oil&Gas Services,Energy,Oil-Field Services,2012:Q1
2012-07-20,0.978,Oil&Gas Services,Energy,Oil-Field Services,2012:Q2
2012-10-19,1.0517,Oil&Gas Services,Energy,Oil-Field Services,2012:Q3
2013-01-18,1.0396,Oil&Gas Services,Energy,Oil-Field Services,2012:Q4
2013-04-19,0.9793,Oil&Gas Services,Energy,Oil-Field Services,2013:Q1
2013-07-19,1.1493,Oil&Gas Services,Energy,Oil-Field Services,2013:Q2
2013-10-18,1.2749,Oil&Gas Services,Energy,Oil-Field Services,2013:Q3
2014-01-17,1.3518,Oil&Gas Services,Energy,Oil-Field Services,2013:Q4
2014-04-17,1.2036,Oil&Gas Services,Energy,Oil-Field Services,2014:Q1
2014-07-17,1.374,Oil&Gas Services,Energy,Oil-Field Services,2014:Q2
2014-10-16,1.5029,Oil&Gas Services,Energy,Oil-Field Services,2014:Q3
2015-01-15,1.5348,Oil&Gas Services,Energy,Oil-Field Services,2014:Q4
2015-04-16,1.1177,Oil&Gas Services,Energy,Oil-Field Services,2015:Q1
2015-07-16,0.8511,Oil&Gas Services,Energy,Oil-Field Services,2015:Q2
2015-10-15,0.8045,Oil&Gas Services,Energy,Oil-Field Services,2015:Q3
2016-01-21,0.4734,Oil&Gas Services,Energy,Oil-Field Services,2015:Q4
2016-04-21,0.4,Oil&Gas Services,Energy,Oil-Field Services,2016:Q1
2016-07-21,-0.2612,Oil&Gas Services,Energy,Oil-Field Services,2016:Q2
2016-10-20,0.1789,Oil&Gas Services,Energy,Oil-Field Services,2016:Q3
