Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-27,1.7853,Aerospace/Defense,Industrial,Aerospace/Defense,2009:Q4
2010-04-21,0.7035,Aerospace/Defense,Industrial,Aerospace/Defense,2010:Q1
2010-07-28,1.0609,Aerospace/Defense,Industrial,Aerospace/Defense,2010:Q2
2010-10-20,1.1785,Aerospace/Defense,Industrial,Aerospace/Defense,2010:Q3
2011-01-26,1.066,Aerospace/Defense,Industrial,Aerospace/Defense,2010:Q4
2011-04-27,0.78,Aerospace/Defense,Industrial,Aerospace/Defense,2011:Q1
2011-07-27,1.2327,Aerospace/Defense,Industrial,Aerospace/Defense,2011:Q2
2011-10-26,1.46,Aerospace/Defense,Industrial,Aerospace/Defense,2011:Q3
2012-01-25,1.3022,Aerospace/Defense,Industrial,Aerospace/Defense,2011:Q4
2012-04-25,1.22,Aerospace/Defense,Industrial,Aerospace/Defense,2012:Q1
2012-07-25,1.2717,Aerospace/Defense,Industrial,Aerospace/Defense,2012:Q2
2012-10-24,1.3508,Aerospace/Defense,Industrial,Aerospace/Defense,2012:Q3
2013-01-30,1.267,Aerospace/Defense,Industrial,Aerospace/Defense,2012:Q4
2013-04-24,1.4214,Aerospace/Defense,Industrial,Aerospace/Defense,2013:Q1
2013-07-24,1.41,Aerospace/Defense,Industrial,Aerospace/Defense,2013:Q2
2013-10-23,1.5108,Aerospace/Defense,Industrial,Aerospace/Defense,2013:Q3
2014-01-29,1.9489,Aerospace/Defense,Industrial,Aerospace/Defense,2013:Q4
2014-04-23,1.28,Aerospace/Defense,Industrial,Aerospace/Defense,2014:Q1
2014-07-23,2.2382,Aerospace/Defense,Industrial,Aerospace/Defense,2014:Q2
2014-10-22,1.86,Aerospace/Defense,Industrial,Aerospace/Defense,2014:Q3
2015-01-28,2.1106,Aerospace/Defense,Industrial,Aerospace/Defense,2014:Q4
2015-04-22,1.8846,Aerospace/Defense,Industrial,Aerospace/Defense,2015:Q1
2015-07-22,2.4099,Aerospace/Defense,Industrial,Aerospace/Defense,2015:Q2
2015-10-21,2.5181,Aerospace/Defense,Industrial,Aerospace/Defense,2015:Q3
2016-01-27,2.3873,Aerospace/Defense,Industrial,Aerospace/Defense,2015:Q4
2016-04-27,2.1639,Aerospace/Defense,Industrial,Aerospace/Defense,2016:Q1
2016-07-27,2.8906,Aerospace/Defense,Industrial,Aerospace/Defense,2016:Q2
2016-10-26,2.6323,Aerospace/Defense,Industrial,Aerospace/Defense,2016:Q3
