Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-04,0.2447,Diversified Finan Serv,Financial,Finance-Credit Card,2009:Q4
2010-05-04,0.346,Diversified Finan Serv,Financial,Finance-Credit Card,2010:Q1
2010-08-03,0.349,Diversified Finan Serv,Financial,Finance-Credit Card,2010:Q2
2010-11-02,0.3935,Diversified Finan Serv,Financial,Finance-Credit Card,2010:Q3
2011-02-03,0.318,Diversified Finan Serv,Financial,Finance-Credit Card,2010:Q4
2011-05-03,0.429,Diversified Finan Serv,Financial,Finance-Credit Card,2011:Q1
2011-08-03,0.4765,Diversified Finan Serv,Financial,Finance-Credit Card,2011:Q2
2011-11-02,0.5604,Diversified Finan Serv,Financial,Finance-Credit Card,2011:Q3
2012-02-02,0.4042,Diversified Finan Serv,Financial,Finance-Credit Card,2011:Q4
2012-05-02,0.537,Diversified Finan Serv,Financial,Finance-Credit Card,2012:Q1
2012-08-01,0.5659,Diversified Finan Serv,Financial,Finance-Credit Card,2012:Q2
2012-10-31,0.6176,Diversified Finan Serv,Financial,Finance-Credit Card,2012:Q3
2013-01-31,0.485,Diversified Finan Serv,Financial,Finance-Credit Card,2012:Q4
2013-05-01,0.62,Diversified Finan Serv,Financial,Finance-Credit Card,2013:Q1
2013-07-31,0.7,Diversified Finan Serv,Financial,Finance-Credit Card,2013:Q2
2013-10-31,0.73,Diversified Finan Serv,Financial,Finance-Credit Card,2013:Q3
2014-01-31,0.5649,Diversified Finan Serv,Financial,Finance-Credit Card,2013:Q4
2014-05-01,0.73,Diversified Finan Serv,Financial,Finance-Credit Card,2014:Q1
2014-07-31,0.8,Diversified Finan Serv,Financial,Finance-Credit Card,2014:Q2
2014-10-30,0.89,Diversified Finan Serv,Financial,Finance-Credit Card,2014:Q3
2015-01-30,0.77,Diversified Finan Serv,Financial,Finance-Credit Card,2014:Q4
2015-04-29,0.9086,Diversified Finan Serv,Financial,Finance-Credit Card,2015:Q1
2015-07-29,0.8781,Diversified Finan Serv,Financial,Finance-Credit Card,2015:Q2
2015-10-29,0.9241,Diversified Finan Serv,Financial,Finance-Credit Card,2015:Q3
2016-01-29,0.82,Diversified Finan Serv,Financial,Finance-Credit Card,2015:Q4
2016-04-28,0.86,Diversified Finan Serv,Financial,Finance-Credit Card,2016:Q1
2016-07-28,0.9608,Diversified Finan Serv,Financial,Finance-Credit Card,2016:Q2
2016-10-28,1.08,Diversified Finan Serv,Financial,Finance-Credit Card,2016:Q3
