Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-20,0.28,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2009:Q4
2010-04-21,0.3,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2010:Q1
2010-07-21,0.29,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2010:Q2
2010-10-20,0.25,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2010:Q3
2011-01-19,0.25,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2010:Q4
2011-04-20,0.4127,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2011:Q1
2011-07-20,0.19,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2011:Q2
2011-10-26,0.17,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2011:Q3
2012-01-25,0.1111,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2011:Q4
2012-04-25,0.15,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2012:Q1
2012-07-25,0.15,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2012:Q2
2012-10-24,0.1179,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2012:Q3
2013-01-30,0.0966,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2012:Q4
2013-04-30,0.1,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2013:Q1
2013-07-31,0.1,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2013:Q2
2013-10-23,0.09,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2013:Q3
2014-01-29,0.0908,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2013:Q4
2014-04-29,0.09,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2014:Q1
2014-07-23,0.08,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2014:Q2
2014-10-22,0.07,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2014:Q3
2015-01-28,0.0792,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2014:Q4
2015-04-29,0.0107,Savings&Loans,Financial,S&L/Thrifts-Eastern US,2015:Q1
