Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-28,1.3,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2009:Q4
2010-04-27,1.4061,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2010:Q1
2010-07-22,1.54,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2010:Q2
2010-10-28,1.53,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2010:Q3
2011-01-25,1.28,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2010:Q4
2011-04-26,1.49,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2011:Q1
2011-07-26,1.6,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2011:Q2
2011-10-25,1.52,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2011:Q3
2012-01-26,1.35,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2011:Q4
2012-04-24,1.63,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2012:Q1
2012-07-26,1.66,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2012:Q2
2012-10-23,1.65,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2012:Q3
2013-01-24,1.45,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2012:Q4
2013-04-25,1.61,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2013:Q1
2013-07-25,1.71,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2013:Q2
2013-10-24,1.78,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2013:Q3
2014-01-30,1.62,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2013:Q4
2014-04-24,1.79,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2014:Q1
2014-07-24,1.91,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2014:Q2
2014-10-23,1.98,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2014:Q3
2015-01-27,1.81,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2014:Q4
2015-04-23,1.85,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2015:Q1
2015-07-23,2.02,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2015:Q2
2015-10-22,2.05,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2015:Q3
2016-01-26,1.8007,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2015:Q4
2016-04-26,1.8924,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2016:Q1
2016-07-26,2.0926,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2016:Q2
2016-10-25,2.1134,Miscellaneous Manufactur,Industrial,Diversified Manufact Op,2016:Q3
