Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-21,0.3863,Chemicals,Basic Materials,Chemicals-Diversified,2009:Q4
2010-04-15,0.3485,Chemicals,Basic Materials,Chemicals-Diversified,2010:Q1
2010-07-15,0.7976,Chemicals,Basic Materials,Chemicals-Diversified,2010:Q2
2010-10-21,0.8491,Chemicals,Basic Materials,Chemicals-Diversified,2010:Q3
2011-01-20,0.6339,Chemicals,Basic Materials,Chemicals-Diversified,2010:Q4
2011-04-21,0.726,Chemicals,Basic Materials,Chemicals-Diversified,2011:Q1
2011-07-21,1.0499,Chemicals,Basic Materials,Chemicals-Diversified,2011:Q2
2011-10-20,0.9923,Chemicals,Basic Materials,Chemicals-Diversified,2011:Q3
2012-01-19,0.6804,Chemicals,Basic Materials,Chemicals-Diversified,2011:Q4
2012-04-19,0.6926,Chemicals,Basic Materials,Chemicals-Diversified,2012:Q1
2012-07-19,0.9729,Chemicals,Basic Materials,Chemicals-Diversified,2012:Q2
2012-10-18,0.9247,Chemicals,Basic Materials,Chemicals-Diversified,2012:Q3
2013-01-14,0.6209,Chemicals,Basic Materials,Chemicals-Diversified,2012:Q4
2013-04-18,0.5639,Chemicals,Basic Materials,Chemicals-Diversified,2013:Q1
2013-07-18,1.0691,Chemicals,Basic Materials,Chemicals-Diversified,2013:Q2
2013-10-17,1.0866,Chemicals,Basic Materials,Chemicals-Diversified,2013:Q3
2014-01-16,0.748,Chemicals,Basic Materials,Chemicals-Diversified,2013:Q4
2014-04-17,0.8814,Chemicals,Basic Materials,Chemicals-Diversified,2014:Q1
2014-07-17,1.4178,Chemicals,Basic Materials,Chemicals-Diversified,2014:Q2
2014-10-16,1.4108,Chemicals,Basic Materials,Chemicals-Diversified,2014:Q3
2015-01-15,0.9854,Chemicals,Basic Materials,Chemicals-Diversified,2014:Q4
2015-04-16,1.1938,Chemicals,Basic Materials,Chemicals-Diversified,2015:Q1
2015-07-16,1.6776,Chemicals,Basic Materials,Chemicals-Diversified,2015:Q2
2015-10-15,1.5491,Chemicals,Basic Materials,Chemicals-Diversified,2015:Q3
2016-01-21,1.2578,Chemicals,Basic Materials,Chemicals-Diversified,2015:Q4
2016-04-21,1.2842,Chemicals,Basic Materials,Chemicals-Diversified,2016:Q1
2016-07-21,1.7823,Chemicals,Basic Materials,Chemicals-Diversified,2016:Q2
2016-10-20,1.5584,Chemicals,Basic Materials,Chemicals-Diversified,2016:Q3
