Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-01-28,0.09,Commercial Services,"Consumer, Non-cyclical",Human Resources,2009:Q4
2010-04-27,0.05,Commercial Services,"Consumer, Non-cyclical",Human Resources,2010:Q1
2010-07-21,0.1025,Commercial Services,"Consumer, Non-cyclical",Human Resources,2010:Q2
2010-10-20,0.14,Commercial Services,"Consumer, Non-cyclical",Human Resources,2010:Q3
2011-01-26,0.17,Commercial Services,"Consumer, Non-cyclical",Human Resources,2010:Q4
2011-04-21,0.18,Commercial Services,"Consumer, Non-cyclical",Human Resources,2011:Q1
2011-07-20,0.25,Commercial Services,"Consumer, Non-cyclical",Human Resources,2011:Q2
2011-10-25,0.31,Commercial Services,"Consumer, Non-cyclical",Human Resources,2011:Q3
2012-01-26,0.3,Commercial Services,"Consumer, Non-cyclical",Human Resources,2011:Q4
2012-04-24,0.34,Commercial Services,"Consumer, Non-cyclical",Human Resources,2012:Q1
2012-07-24,0.4016,Commercial Services,"Consumer, Non-cyclical",Human Resources,2012:Q2
2012-10-18,0.41,Commercial Services,"Consumer, Non-cyclical",Human Resources,2012:Q3
2013-01-29,0.42,Commercial Services,"Consumer, Non-cyclical",Human Resources,2012:Q4
2013-04-23,0.4,Commercial Services,"Consumer, Non-cyclical",Human Resources,2013:Q1
2013-07-23,0.46,Commercial Services,"Consumer, Non-cyclical",Human Resources,2013:Q2
2013-10-22,0.48,Commercial Services,"Consumer, Non-cyclical",Human Resources,2013:Q3
2014-01-30,0.49,Commercial Services,"Consumer, Non-cyclical",Human Resources,2013:Q4
2014-04-23,0.45,Commercial Services,"Consumer, Non-cyclical",Human Resources,2014:Q1
2014-07-22,0.55,Commercial Services,"Consumer, Non-cyclical",Human Resources,2014:Q2
2014-10-21,0.63,Commercial Services,"Consumer, Non-cyclical",Human Resources,2014:Q3
2015-01-29,0.62,Commercial Services,"Consumer, Non-cyclical",Human Resources,2014:Q4
2015-04-23,0.58,Commercial Services,"Consumer, Non-cyclical",Human Resources,2015:Q1
2015-07-23,0.67,Commercial Services,"Consumer, Non-cyclical",Human Resources,2015:Q2
2015-10-21,0.73,Commercial Services,"Consumer, Non-cyclical",Human Resources,2015:Q3
2016-02-02,0.71,Commercial Services,"Consumer, Non-cyclical",Human Resources,2015:Q4
2016-04-26,0.64,Commercial Services,"Consumer, Non-cyclical",Human Resources,2016:Q1
2016-07-26,0.71,Commercial Services,"Consumer, Non-cyclical",Human Resources,2016:Q2
2016-10-26,0.71,Commercial Services,"Consumer, Non-cyclical",Human Resources,2016:Q3
