Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-03,0.3343,Real Estate,Financial,Real Estate Mgmnt/Servic,2009:Q4
2010-04-28,0.0187,Real Estate,Financial,Real Estate Mgmnt/Servic,2010:Q1
2010-07-27,0.1494,Real Estate,Financial,Real Estate Mgmnt/Servic,2010:Q2
2010-10-26,0.1764,Real Estate,Financial,Real Estate Mgmnt/Servic,2010:Q3
2011-02-03,0.3719,Real Estate,Financial,Real Estate Mgmnt/Servic,2010:Q4
2011-04-26,0.0848,Real Estate,Financial,Real Estate Mgmnt/Servic,2011:Q1
2011-07-27,0.1706,Real Estate,Financial,Real Estate Mgmnt/Servic,2011:Q2
2011-10-27,0.2421,Real Estate,Financial,Real Estate Mgmnt/Servic,2011:Q3
2012-02-07,0.3514,Real Estate,Financial,Real Estate Mgmnt/Servic,2011:Q4
2012-04-24,0.1014,Real Estate,Financial,Real Estate Mgmnt/Servic,2012:Q1
2012-07-31,0.2514,Real Estate,Financial,Real Estate Mgmnt/Servic,2012:Q2
2012-10-30,0.2319,Real Estate,Financial,Real Estate Mgmnt/Servic,2012:Q3
2013-02-06,0.612,Real Estate,Financial,Real Estate Mgmnt/Servic,2012:Q4
2013-04-25,0.0431,Real Estate,Financial,Real Estate Mgmnt/Servic,2013:Q1
2013-07-25,0.1858,Real Estate,Financial,Real Estate Mgmnt/Servic,2013:Q2
2013-10-29,0.2787,Real Estate,Financial,Real Estate Mgmnt/Servic,2013:Q3
2014-02-05,0.6207,Real Estate,Financial,Real Estate Mgmnt/Servic,2013:Q4
2014-04-30,0.1869,Real Estate,Financial,Real Estate Mgmnt/Servic,2014:Q1
2014-07-29,0.2738,Real Estate,Financial,Real Estate Mgmnt/Servic,2014:Q2
2014-10-29,0.3059,Real Estate,Financial,Real Estate Mgmnt/Servic,2014:Q3
2015-02-04,0.5701,Real Estate,Financial,Real Estate Mgmnt/Servic,2014:Q4
2015-04-29,0.2907,Real Estate,Financial,Real Estate Mgmnt/Servic,2015:Q1
2015-07-29,0.3652,Real Estate,Financial,Real Estate Mgmnt/Servic,2015:Q2
2015-10-27,0.4729,Real Estate,Financial,Real Estate Mgmnt/Servic,2015:Q3
2016-02-03,0.6628,Real Estate,Financial,Real Estate Mgmnt/Servic,2015:Q4
2016-04-28,0.2319,Real Estate,Financial,Real Estate Mgmnt/Servic,2016:Q1
2016-07-28,0.3793,Real Estate,Financial,Real Estate Mgmnt/Servic,2016:Q2
2016-10-27,0.0414,Real Estate,Financial,Real Estate Mgmnt/Servic,2016:Q3
