Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2011-11-21,0.5596,Machinery-Diversified,Industrial,Machinery-Pumps,2011:Q3
2012-02-28,0.4109,Machinery-Diversified,Industrial,Machinery-Pumps,2011:Q4
2012-05-03,0.3614,Machinery-Diversified,Industrial,Machinery-Pumps,2012:Q1
2012-08-02,0.5,Machinery-Diversified,Industrial,Machinery-Pumps,2012:Q2
2012-11-01,0.439,Machinery-Diversified,Industrial,Machinery-Pumps,2012:Q3
2013-02-07,0.406,Machinery-Diversified,Industrial,Machinery-Pumps,2012:Q4
2013-04-30,0.2683,Machinery-Diversified,Industrial,Machinery-Pumps,2013:Q1
2013-07-30,0.356,Machinery-Diversified,Industrial,Machinery-Pumps,2013:Q2
2013-10-29,0.5018,Machinery-Diversified,Industrial,Machinery-Pumps,2013:Q3
2014-02-04,0.4509,Machinery-Diversified,Industrial,Machinery-Pumps,2013:Q4
2014-04-29,0.3415,Machinery-Diversified,Industrial,Machinery-Pumps,2014:Q1
2014-07-29,0.4798,Machinery-Diversified,Industrial,Machinery-Pumps,2014:Q2
2014-10-28,0.5309,Machinery-Diversified,Industrial,Machinery-Pumps,2014:Q3
2015-02-05,0.623,Machinery-Diversified,Industrial,Machinery-Pumps,2014:Q4
2015-04-30,0.3465,Machinery-Diversified,Industrial,Machinery-Pumps,2015:Q1
2015-07-30,0.4298,Machinery-Diversified,Industrial,Machinery-Pumps,2015:Q2
2015-10-29,0.491,Machinery-Diversified,Industrial,Machinery-Pumps,2015:Q3
2016-02-04,0.5614,Machinery-Diversified,Industrial,Machinery-Pumps,2015:Q4
2016-05-03,0.3471,Machinery-Diversified,Industrial,Machinery-Pumps,2016:Q1
2016-08-02,0.4278,Machinery-Diversified,Industrial,Machinery-Pumps,2016:Q2
2016-11-01,0.541,Machinery-Diversified,Industrial,Machinery-Pumps,2016:Q3
