Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-08,0.4329,Diversified Finan Serv,Financial,Finance-Other Services,2009:Q4
2010-04-30,0.3314,Diversified Finan Serv,Financial,Finance-Other Services,2010:Q1
2010-07-27,0.5191,Diversified Finan Serv,Financial,Finance-Other Services,2010:Q2
2010-10-29,0.5159,Diversified Finan Serv,Financial,Finance-Other Services,2010:Q3
2011-02-02,0.5417,Diversified Finan Serv,Financial,Finance-Other Services,2010:Q4
2011-04-20,0.5915,Diversified Finan Serv,Financial,Finance-Other Services,2011:Q1
2011-07-27,0.6205,Diversified Finan Serv,Financial,Finance-Other Services,2011:Q2
2011-10-26,0.6423,Diversified Finan Serv,Financial,Finance-Other Services,2011:Q3
2012-02-01,0.6093,Diversified Finan Serv,Financial,Finance-Other Services,2011:Q4
2012-04-25,0.564,Diversified Finan Serv,Financial,Finance-Other Services,2012:Q1
2012-07-25,0.7028,Diversified Finan Serv,Financial,Finance-Other Services,2012:Q2
2012-10-24,0.6153,Diversified Finan Serv,Financial,Finance-Other Services,2012:Q3
2013-01-31,0.5538,Diversified Finan Serv,Financial,Finance-Other Services,2012:Q4
2013-04-24,0.632,Diversified Finan Serv,Financial,Finance-Other Services,2013:Q1
2013-07-24,0.6199,Diversified Finan Serv,Financial,Finance-Other Services,2013:Q2
2013-10-23,0.66,Diversified Finan Serv,Financial,Finance-Other Services,2013:Q3
2014-02-05,0.6913,Diversified Finan Serv,Financial,Finance-Other Services,2013:Q4
2014-04-24,0.7124,Diversified Finan Serv,Financial,Finance-Other Services,2014:Q1
2014-07-24,0.7001,Diversified Finan Serv,Financial,Finance-Other Services,2014:Q2
2014-10-24,0.7177,Diversified Finan Serv,Financial,Finance-Other Services,2014:Q3
2015-01-29,0.7159,Diversified Finan Serv,Financial,Finance-Other Services,2014:Q4
2015-04-23,0.7434,Diversified Finan Serv,Financial,Finance-Other Services,2015:Q1
2015-07-23,0.7845,Diversified Finan Serv,Financial,Finance-Other Services,2015:Q2
2015-10-22,0.8241,Diversified Finan Serv,Financial,Finance-Other Services,2015:Q3
2016-01-28,0.8563,Diversified Finan Serv,Financial,Finance-Other Services,2015:Q4
2016-04-27,0.8441,Diversified Finan Serv,Financial,Finance-Other Services,2016:Q1
2016-07-27,0.8356,Diversified Finan Serv,Financial,Finance-Other Services,2016:Q2
2016-10-26,0.8165,Diversified Finan Serv,Financial,Finance-Other Services,2016:Q3
