Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-03,1.0025,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2009:Q4
2010-04-26,0.8251,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2010:Q1
2010-07-28,1.1119,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2010:Q2
2010-10-27,1.3739,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2010:Q3
2011-02-02,1.2592,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2010:Q4
2011-04-25,1.588,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2011:Q1
2011-07-27,1.3217,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2011:Q2
2011-10-26,1.3937,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2011:Q3
2012-02-01,1.0143,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2011:Q4
2012-04-23,1.1191,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2012:Q1
2012-07-25,1.0698,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2012:Q2
2012-10-24,0.8448,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2012:Q3
2013-01-30,1.8193,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2012:Q4
2013-04-22,1.5847,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2013:Q1
2013-07-24,1.5448,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2013:Q2
2013-10-29,1.86,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2013:Q3
2014-02-04,1.5046,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2013:Q4
2014-04-28,2.01,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2014:Q1
2014-07-29,1.91,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2014:Q2
2014-10-28,2.17,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2014:Q3
2015-01-28,2.23,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2014:Q4
2015-04-22,2.2175,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2015:Q1
2015-07-22,2.3427,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2015:Q2
2015-10-21,2.1974,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2015:Q3
2016-01-27,2.5123,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2015:Q4
2016-04-27,1.9581,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2016:Q1
2016-07-26,2.2816,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2016:Q2
2016-10-25,1.3952,Diversified Finan Serv,Financial,Invest Mgmnt/Advis Serv,2016:Q3
