Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-10,0.0697,Building Materials,Industrial,Bldg Prod-Wood,2009:Q4
2010-04-26,0.0357,Building Materials,Industrial,Bldg Prod-Wood,2010:Q1
2010-07-26,0.1591,Building Materials,Industrial,Bldg Prod-Wood,2010:Q2
2010-10-25,0.1003,Building Materials,Industrial,Bldg Prod-Wood,2010:Q3
2011-02-14,-1.0657,Building Materials,Industrial,Bldg Prod-Wood,2010:Q4
2011-04-25,-0.0917,Building Materials,Industrial,Bldg Prod-Wood,2011:Q1
2011-07-25,0.1386,Building Materials,Industrial,Bldg Prod-Wood,2011:Q2
2011-10-24,0.1637,Building Materials,Industrial,Bldg Prod-Wood,2011:Q3
2012-02-13,-0.3848,Building Materials,Industrial,Bldg Prod-Wood,2011:Q4
2012-04-30,0.1066,Building Materials,Industrial,Bldg Prod-Wood,2012:Q1
2012-07-30,-0.0103,Building Materials,Industrial,Bldg Prod-Wood,2012:Q2
2012-10-29,0.1183,Building Materials,Industrial,Bldg Prod-Wood,2012:Q3
2013-02-11,-0.0711,Building Materials,Industrial,Bldg Prod-Wood,2012:Q4
2013-04-29,0.1692,Building Materials,Industrial,Bldg Prod-Wood,2013:Q1
2013-07-29,0.254,Building Materials,Industrial,Bldg Prod-Wood,2013:Q2
2013-10-28,0.3285,Building Materials,Industrial,Bldg Prod-Wood,2013:Q3
2014-02-10,0.1266,Building Materials,Industrial,Bldg Prod-Wood,2013:Q4
2014-04-24,0.2192,Building Materials,Industrial,Bldg Prod-Wood,2014:Q1
2014-07-28,0.4011,Building Materials,Industrial,Bldg Prod-Wood,2014:Q2
2014-10-27,1.5555,Building Materials,Industrial,Bldg Prod-Wood,2014:Q3
2015-02-09,0.2437,Building Materials,Industrial,Bldg Prod-Wood,2014:Q4
2015-04-28,0.1812,Building Materials,Industrial,Bldg Prod-Wood,2015:Q1
2015-07-28,0.3081,Building Materials,Industrial,Bldg Prod-Wood,2015:Q2
2015-10-27,0.3162,Building Materials,Industrial,Bldg Prod-Wood,2015:Q3
2016-02-09,0.2316,Building Materials,Industrial,Bldg Prod-Wood,2015:Q4
2016-04-26,0.3259,Building Materials,Industrial,Bldg Prod-Wood,2016:Q1
2016-07-26,0.5384,Building Materials,Industrial,Bldg Prod-Wood,2016:Q2
2016-10-25,0.4099,Building Materials,Industrial,Bldg Prod-Wood,2016:Q3
