Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-23,3.4174,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2010:Q4
2010-05-20,0.0925,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2011:Q1
2010-08-19,-0.2252,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2011:Q2
2010-11-18,-1.5912,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2011:Q3
2011-02-24,3.3328,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2011:Q4
2011-05-19,-1.2538,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2012:Q1
2011-08-18,-1.1484,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2012:Q2
2011-11-17,-2.3986,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2012:Q3
2012-02-23,0.4764,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2012:Q4
2012-05-17,-0.4988,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2013:Q1
2012-08-16,-0.8882,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2013:Q2
2012-11-15,-1.9403,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2013:Q3
2013-02-28,1.073,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2013:Q4
2013-05-23,-1.3233,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2014:Q1
2013-08-22,-2.3203,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2014:Q2
2013-11-21,-2.9913,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2014:Q3
2014-02-27,0.593,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2014:Q4
2014-05-22,-2.4551,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2015:Q1
2014-08-21,-2.7836,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2015:Q2
2014-12-04,-2.4493,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2015:Q3
2015-02-26,-0.4069,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2015:Q4
2015-06-08,-2.0946,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2016:Q1
2015-08-20,-2.6178,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2016:Q2
2015-12-03,-2.8308,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2016:Q3
2016-02-25,-1.628,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2016:Q4
2016-05-26,-1.9316,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2017:Q1
2016-08-25,-2.1153,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2017:Q2
2016-12-08,-3.1724,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2017:Q3
