Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-04,1.9459,Oil&Gas,Energy,Oil&Gas Drilling,2009:Q4
2010-04-22,2.0859,Oil&Gas,Energy,Oil&Gas Drilling,2010:Q1
2010-07-22,1.6093,Oil&Gas,Energy,Oil&Gas Drilling,2010:Q2
2010-10-21,1.2765,Oil&Gas,Energy,Oil&Gas Drilling,2010:Q3
2011-02-03,1.7324,Oil&Gas,Energy,Oil&Gas Drilling,2010:Q4
2011-04-21,1.7877,Oil&Gas,Energy,Oil&Gas Drilling,2011:Q1
2011-07-21,1.9115,Oil&Gas,Energy,Oil&Gas Drilling,2011:Q2
2011-10-20,1.8452,Oil&Gas,Energy,Oil&Gas Drilling,2011:Q3
2012-02-02,1.3538,Oil&Gas,Energy,Oil&Gas Drilling,2011:Q4
2012-04-19,1.2149,Oil&Gas,Energy,Oil&Gas Drilling,2012:Q1
2012-07-19,1.0858,Oil&Gas,Energy,Oil&Gas Drilling,2012:Q2
2012-10-18,1.279,Oil&Gas,Energy,Oil&Gas Drilling,2012:Q3
2013-02-05,1.4043,Oil&Gas,Energy,Oil&Gas Drilling,2012:Q4
2013-04-25,1.2564,Oil&Gas,Energy,Oil&Gas Drilling,2013:Q1
2013-07-25,1.3288,Oil&Gas,Energy,Oil&Gas Drilling,2013:Q2
2013-10-24,0.6775,Oil&Gas,Energy,Oil&Gas Drilling,2013:Q3
2014-02-06,0.9502,Oil&Gas,Energy,Oil&Gas Drilling,2013:Q4
2014-04-24,1.0493,Oil&Gas,Energy,Oil&Gas Drilling,2014:Q1
2014-07-24,0.6,Oil&Gas,Energy,Oil&Gas Drilling,2014:Q2
2014-10-23,0.904,Oil&Gas,Energy,Oil&Gas Drilling,2014:Q3
2015-02-09,0.7306,Oil&Gas,Energy,Oil&Gas Drilling,2014:Q4
2015-05-04,0.4877,Oil&Gas,Energy,Oil&Gas Drilling,2015:Q1
2015-08-03,0.6626,Oil&Gas,Energy,Oil&Gas Drilling,2015:Q2
2015-11-02,1.0133,Oil&Gas,Energy,Oil&Gas Drilling,2015:Q3
2016-02-08,0.884,Oil&Gas,Energy,Oil&Gas Drilling,2015:Q4
2016-05-02,0.6357,Oil&Gas,Energy,Oil&Gas Drilling,2016:Q1
2016-08-01,0.159,Oil&Gas,Energy,Oil&Gas Drilling,2016:Q2
2016-10-31,0.0942,Oil&Gas,Energy,Oil&Gas Drilling,2016:Q3
