Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-19,0.84,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2010:Q4
2010-05-14,0.25,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2011:Q1
2010-08-13,0.06,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2011:Q2
2010-11-12,0.19,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2011:Q3
2011-02-25,1.09,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2011:Q4
2011-05-16,0.305,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2012:Q1
2011-08-12,0.1359,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2012:Q2
2011-11-14,0.1127,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2012:Q3
2012-02-24,0.3233,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2012:Q4
2012-05-15,-0.5393,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2013:Q1
2012-08-10,-0.7889,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2013:Q2
2012-11-09,-1.0485,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2013:Q3
2013-02-27,-2.1974,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2013:Q4
2013-05-16,-1.4297,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2014:Q1
2013-08-20,-2.2126,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2014:Q2
2013-11-20,-1.8546,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2014:Q3
2014-02-26,0.1972,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2014:Q4
2014-05-15,-1.1328,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2015:Q1
2014-08-14,-0.5627,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2015:Q2
2014-11-12,-0.4759,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2015:Q3
2015-02-26,0.036,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2015:Q4
2015-05-13,-0.4255,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2016:Q1
2015-08-14,-0.3444,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2016:Q2
2015-11-13,-0.3375,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2016:Q3
2016-02-25,-0.2962,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2016:Q4
2016-05-13,-0.2311,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2017:Q1
2016-08-12,-0.0378,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2017:Q2
2016-11-11,-0.2135,Retail,"Consumer, Cyclical",Retail-Major Dept Store,2017:Q3
