Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-11,0.3263,Environmental Control,Industrial,Non-hazardous Waste Disp,2009:Q4
2010-04-29,0.4116,Environmental Control,Industrial,Non-hazardous Waste Disp,2010:Q1
2010-07-29,0.435,Environmental Control,Industrial,Non-hazardous Waste Disp,2010:Q2
2010-11-04,0.45,Environmental Control,Industrial,Non-hazardous Waste Disp,2010:Q3
2011-02-10,0.4142,Environmental Control,Industrial,Non-hazardous Waste Disp,2010:Q4
2011-04-28,0.4139,Environmental Control,Industrial,Non-hazardous Waste Disp,2011:Q1
2011-07-28,0.484,Environmental Control,Industrial,Non-hazardous Waste Disp,2011:Q2
2011-10-27,0.5319,Environmental Control,Industrial,Non-hazardous Waste Disp,2011:Q3
2012-02-09,0.5216,Environmental Control,Industrial,Non-hazardous Waste Disp,2011:Q4
2012-04-26,0.3744,Environmental Control,Industrial,Non-hazardous Waste Disp,2012:Q1
2012-07-26,0.5827,Environmental Control,Industrial,Non-hazardous Waste Disp,2012:Q2
2012-11-01,0.4163,Environmental Control,Industrial,Non-hazardous Waste Disp,2012:Q3
2013-02-07,0.3645,Environmental Control,Industrial,Non-hazardous Waste Disp,2012:Q4
2013-04-25,0.3507,Environmental Control,Industrial,Non-hazardous Waste Disp,2013:Q1
2013-07-25,0.3327,Environmental Control,Industrial,Non-hazardous Waste Disp,2013:Q2
2013-10-31,0.4725,Environmental Control,Industrial,Non-hazardous Waste Disp,2013:Q3
2014-02-06,0.5299,Environmental Control,Industrial,Non-hazardous Waste Disp,2013:Q4
2014-04-24,0.4288,Environmental Control,Industrial,Non-hazardous Waste Disp,2014:Q1
2014-07-24,0.5078,Environmental Control,Industrial,Non-hazardous Waste Disp,2014:Q2
2014-10-30,0.5206,Environmental Control,Industrial,Non-hazardous Waste Disp,2014:Q3
2015-02-12,0.5002,Environmental Control,Industrial,Non-hazardous Waste Disp,2014:Q4
2015-04-23,0.49,Environmental Control,Industrial,Non-hazardous Waste Disp,2015:Q1
2015-07-23,0.54,Environmental Control,Industrial,Non-hazardous Waste Disp,2015:Q2
2015-10-29,0.5235,Environmental Control,Industrial,Non-hazardous Waste Disp,2015:Q3
2016-02-11,0.4978,Environmental Control,Industrial,Non-hazardous Waste Disp,2015:Q4
2016-04-28,0.4806,Environmental Control,Industrial,Non-hazardous Waste Disp,2016:Q1
2016-07-28,0.5426,Environmental Control,Industrial,Non-hazardous Waste Disp,2016:Q2
2016-10-27,0.623,Environmental Control,Industrial,Non-hazardous Waste Disp,2016:Q3
