Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-24,13.5575,Commercial Services,"Consumer, Non-cyclical",Schools,2009:Q4
2010-05-07,5.58,Commercial Services,"Consumer, Non-cyclical",Schools,2010:Q1
2010-08-06,13.2344,Commercial Services,"Consumer, Non-cyclical",Schools,2010:Q2
2010-11-05,13.8193,Commercial Services,"Consumer, Non-cyclical",Schools,2010:Q3
2011-02-23,13.9585,Commercial Services,"Consumer, Non-cyclical",Schools,2010:Q4
2011-05-06,4.3694,Commercial Services,"Consumer, Non-cyclical",Schools,2011:Q1
2011-08-05,7.7836,Commercial Services,"Consumer, Non-cyclical",Schools,2011:Q2
2011-11-04,6.2144,Commercial Services,"Consumer, Non-cyclical",Schools,2011:Q3
2012-02-24,8.1668,Commercial Services,"Consumer, Non-cyclical",Schools,2011:Q4
2012-05-04,1.028,Commercial Services,"Consumer, Non-cyclical",Schools,2012:Q1
2012-08-03,2.4898,Commercial Services,"Consumer, Non-cyclical",Schools,2012:Q2
2012-11-02,8.2746,Commercial Services,"Consumer, Non-cyclical",Schools,2012:Q3
2013-02-22,11.2905,Commercial Services,"Consumer, Non-cyclical",Schools,2012:Q4
2013-05-03,3.6921,Commercial Services,"Consumer, Non-cyclical",Schools,2013:Q1
2013-08-02,6.8329,Commercial Services,"Consumer, Non-cyclical",Schools,2013:Q2
2013-11-01,7.8929,Commercial Services,"Consumer, Non-cyclical",Schools,2013:Q3
2014-02-21,-3.7131,Commercial Services,"Consumer, Non-cyclical",Schools,2013:Q4
2014-05-02,6.6003,Commercial Services,"Consumer, Non-cyclical",Schools,2014:Q1
2014-08-01,-44.0193,Commercial Services,"Consumer, Non-cyclical",Schools,2014:Q2
2014-10-31,3.2764,Commercial Services,"Consumer, Non-cyclical",Schools,2014:Q3
2015-02-20,11.9667,Commercial Services,"Consumer, Non-cyclical",Schools,2014:Q4
2015-05-01,0.0822,Commercial Services,"Consumer, Non-cyclical",Schools,2015:Q1
2015-08-05,5.1962,Commercial Services,"Consumer, Non-cyclical",Schools,2015:Q2
2015-11-04,2.6548,Commercial Services,"Consumer, Non-cyclical",Schools,2015:Q3
2016-02-26,8.0922,Commercial Services,"Consumer, Non-cyclical",Schools,2015:Q4
2016-05-04,4.2899,Commercial Services,"Consumer, Non-cyclical",Schools,2016:Q1
2016-08-03,5.1604,Commercial Services,"Consumer, Non-cyclical",Schools,2016:Q2
2016-11-02,6.1057,Commercial Services,"Consumer, Non-cyclical",Schools,2016:Q3
