Date,Earnings EPS,INDUSTRY_GROUP,INDUSTRY_SECTOR,INDUSTRY_SUBGROUP,Year/Period
2010-02-22,0.1556,Retail,"Consumer, Cyclical",Retail-Building Products,2010:Q4
2010-05-17,0.34,Retail,"Consumer, Cyclical",Retail-Building Products,2011:Q1
2010-08-16,0.5846,Retail,"Consumer, Cyclical",Retail-Building Products,2011:Q2
2010-11-15,0.3082,Retail,"Consumer, Cyclical",Retail-Building Products,2011:Q3
2011-02-23,0.2194,Retail,"Consumer, Cyclical",Retail-Building Products,2011:Q4
2011-05-16,0.34,Retail,"Consumer, Cyclical",Retail-Building Products,2012:Q1
2011-08-15,0.6822,Retail,"Consumer, Cyclical",Retail-Building Products,2012:Q2
2011-11-14,0.3155,Retail,"Consumer, Cyclical",Retail-Building Products,2012:Q3
2012-02-27,0.283,Retail,"Consumer, Cyclical",Retail-Building Products,2012:Q4
2012-05-21,0.44,Retail,"Consumer, Cyclical",Retail-Building Products,2013:Q1
2012-08-20,0.65,Retail,"Consumer, Cyclical",Retail-Building Products,2013:Q2
2012-11-19,0.3991,Retail,"Consumer, Cyclical",Retail-Building Products,2013:Q3
2013-02-25,0.26,Retail,"Consumer, Cyclical",Retail-Building Products,2013:Q4
2013-05-22,0.49,Retail,"Consumer, Cyclical",Retail-Building Products,2014:Q1
2013-08-21,0.8793,Retail,"Consumer, Cyclical",Retail-Building Products,2014:Q2
2013-11-20,0.4756,Retail,"Consumer, Cyclical",Retail-Building Products,2014:Q3
2014-02-26,0.31,Retail,"Consumer, Cyclical",Retail-Building Products,2014:Q4
2014-05-21,0.6247,Retail,"Consumer, Cyclical",Retail-Building Products,2015:Q1
2014-08-20,1.04,Retail,"Consumer, Cyclical",Retail-Building Products,2015:Q2
2014-11-19,0.59,Retail,"Consumer, Cyclical",Retail-Building Products,2015:Q3
2015-02-25,0.46,Retail,"Consumer, Cyclical",Retail-Building Products,2015:Q4
2015-05-20,0.7082,Retail,"Consumer, Cyclical",Retail-Building Products,2016:Q1
2015-08-19,1.2091,Retail,"Consumer, Cyclical",Retail-Building Products,2016:Q2
2015-11-18,0.7999,Retail,"Consumer, Cyclical",Retail-Building Products,2016:Q3
2016-02-24,0.6011,Retail,"Consumer, Cyclical",Retail-Building Products,2016:Q4
2016-05-18,0.878,Retail,"Consumer, Cyclical",Retail-Building Products,2017:Q1
2016-08-17,1.3245,Retail,"Consumer, Cyclical",Retail-Building Products,2017:Q2
2016-11-16,1.0177,Retail,"Consumer, Cyclical",Retail-Building Products,2017:Q3
