Date_Time,Open,High,Low,Close,Volume
2014-03-27 09:45:00,568.0,568.0,553.0,553.0,500
2014-03-27 10:00:00,555.0,560.39,555.0,559.8459,300
2014-03-27 10:15:00,561.52,562.59,561.3,562.59,800
2014-03-27 10:30:00,563.37,563.37,563.37,563.37,300
2014-03-27 11:00:00,561.3,561.3,561.3,561.3,100
2014-03-27 11:15:00,561.84,561.84,559.92,559.92,200
2014-03-27 11:45:00,556.35,556.39,556.01,556.39,1300
2014-03-27 12:00:00,554.58,554.58,552.92,552.92,300
2014-03-27 12:15:00,553.19,554.1,553.19,554.1,200
2014-03-27 12:30:00,556.52,556.52,556.52,556.52,100
2014-03-27 12:45:00,556.48,556.48,556.48,556.48,100
2014-03-27 13:00:00,558.14,558.14,557.0,557.1,500
2014-03-27 13:15:00,558.58,559.83,558.58,559.83,300
2014-03-27 13:30:00,560.0,561.84,560.0,561.84,600
2014-03-27 13:45:00,561.0,561.0,561.0,561.0,100
2014-03-27 14:00:00,559.0,559.0,559.0,559.0,300
2014-03-27 14:15:00,559.0,559.0,559.0,559.0,100
2014-03-27 14:30:00,559.7,561.91,559.17,561.91,400
2014-03-27 15:00:00,558.73,558.73,558.73,558.73,100
2014-03-27 15:45:00,559.1,559.1,559.0,559.0,200
2014-03-27 16:00:00,559.0,559.0,557.35,558.46,500
2014-03-28 09:45:00,561.2,565.52,561.2,564.7,1300
2014-03-28 10:00:00,565.0,565.02,563.15,563.65,1802
2014-03-28 10:15:00,564.15,564.4,564.15,564.25,700
2014-03-28 10:30:00,564.4,564.9899,564.0,564.9899,4877
2014-03-28 10:45:00,565.25,565.25,564.46,564.5,700
2014-03-28 11:00:00,563.95,565.94,563.95,565.94,1207
2014-03-28 11:15:00,566.1,566.1,565.57,565.57,300
2014-03-28 11:30:00,565.59,565.59,565.59,565.59,100
2014-03-28 11:45:00,566.25,566.43,565.59,565.65,1300
2014-03-28 12:00:00,565.88,565.88,565.41,565.68,800
2014-03-28 12:45:00,564.61,564.83,564.07,564.07,600
2014-03-28 13:00:00,563.54,564.05,563.54,564.05,300
2014-03-28 13:15:00,563.44,563.44,563.44,563.44,100
2014-03-28 13:30:00,564.29,564.92,564.29,564.92,300
2014-03-28 13:45:00,564.32,564.32,564.32,564.32,100
2014-03-28 14:00:00,563.21,563.21,563.21,563.21,100
2014-03-28 14:15:00,563.5,563.5,563.25,563.25,300
2014-03-28 14:30:00,561.01,561.01,561.01,561.01,100
2014-03-28 14:45:00,560.45,560.56,559.61,560.56,9931
2014-03-28 15:00:00,560.0,561.4999,558.67,561.4999,3979
2014-03-28 15:15:00,559.56,559.56,559.56,559.56,100
2014-03-28 15:30:00,560.26,560.26,559.37,559.37,300
2014-03-28 15:45:00,560.18,560.32,560.18,560.32,200
2014-03-28 16:00:00,560.0,560.0,559.4,559.99,614
2014-03-31 09:45:00,566.89,566.89,566.89,566.89,100
2014-03-31 10:00:00,563.0,565.93,563.0,565.93,400
2014-03-31 10:15:00,567.0,567.0,565.95,565.95,200
2014-03-31 10:30:00,564.75,564.75,564.75,564.75,100
2014-03-31 11:00:00,564.0,564.0,564.0,564.0,100
2014-03-31 11:15:00,562.44,562.58,562.44,562.58,300
2014-03-31 11:30:00,563.0,563.0,563.0,563.0,200
2014-03-31 11:45:00,561.55,561.55,561.55,561.55,300
2014-03-31 12:15:00,562.39,562.39,562.39,562.39,100
2014-03-31 12:30:00,561.5,561.5,561.35,561.35,342
2014-03-31 13:15:00,560.9,560.97,560.9,560.9,460
2014-03-31 13:30:00,560.14,560.25,559.5,560.05,1100
2014-03-31 13:45:00,559.54,559.54,558.1,558.1,532
2014-03-31 14:00:00,558.6,558.6,557.85,558.31,500
2014-03-31 14:15:00,559.36,559.36,559.36,559.36,100
2014-03-31 14:30:00,558.78,558.78,558.4,558.4,401
2014-03-31 14:45:00,558.4,558.4,557.97,557.97,600
2014-03-31 15:45:00,558.25,559.02,558.25,558.92,400
2014-03-31 16:00:00,557.04,557.04,556.93,556.97,300
2014-04-01 09:45:00,558.71,562.28,558.71,560.48,342
2014-04-01 10:00:00,563.1,565.5,563.1,564.9,1088
2014-04-01 10:15:00,565.0,566.75,565.0,566.75,1314
2014-04-01 10:30:00,565.09,565.79,565.09,565.79,400
2014-04-01 11:00:00,568.0,568.0,568.0,568.0,100
2014-04-01 11:30:00,567.04,567.04,567.04,567.04,100
2014-04-01 11:45:00,567.04,567.04,567.04,567.04,100
2014-04-01 12:00:00,567.89,567.89,567.89,567.89,100
2014-04-01 13:15:00,567.05,567.05,567.05,567.05,100
2014-04-01 14:45:00,564.2,564.2,564.08,564.08,200
2014-04-01 15:00:00,564.2,564.41,564.2,564.41,300
2014-04-01 15:15:00,564.51,564.53,563.76,563.76,500
2014-04-01 16:00:00,566.78,568.45,566.78,567.16,500
2014-04-02 09:45:00,599.99,604.83,569.7,569.7,5500
2014-04-02 10:00:00,570.08,570.08,565.39,566.0,4600
2014-04-02 10:15:00,565.0,565.7,562.5,562.5,18775
2014-04-02 10:30:00,562.19,565.45,562.19,565.34,9500
2014-04-02 10:45:00,564.79,564.79,564.49,564.5,9806
2014-04-02 11:00:00,565.43,565.43,564.56,564.92,500
2014-04-02 11:15:00,565.0,566.58,565.0,565.813,3800
2014-04-02 11:30:00,564.91,565.43,564.91,565.106,400
2014-04-02 11:45:00,565.5,565.5,565.0,565.0,4000
2014-04-02 12:00:00,565.0,565.0,564.85,564.95,2899
2014-04-02 12:15:00,565.0,565.64,564.55,565.64,3894
2014-04-02 12:30:00,565.59,565.59,565.55,565.55,300
2014-04-02 12:45:00,566.26,567.21,566.0,567.21,2700
2014-04-02 13:00:00,567.4,567.93,567.07,567.07,400
2014-04-02 13:15:00,567.08,567.08,567.07,567.07,300
2014-04-02 13:30:00,565.74,565.74,565.0,565.0,1100
2014-04-02 13:45:00,565.16,565.16,563.7,563.7,630
2014-04-02 14:00:00,563.7,563.7,563.6,563.6,200
2014-04-02 14:15:00,564.2,564.2,563.82,563.82,500
2014-04-02 14:30:00,564.16,564.16,563.65,563.65,300
2014-04-02 14:45:00,564.16,564.16,564.11,564.11,200
2014-04-02 15:00:00,563.78,564.94,563.78,564.94,500
2014-04-02 15:15:00,565.516,565.646,565.516,565.575,400
2014-04-02 15:30:00,565.63,566.75,564.81,566.555,2820
2014-04-02 15:45:00,566.92,566.99,565.92,566.985,7325
2014-04-02 16:00:00,567.35,568.0,566.71,567.0,19809
2014-04-03 09:45:00,569.75,579.1619999999999,567.02,573.91,374926
2014-04-03 10:00:00,573.89,580.0,573.7,579.53,221583
2014-04-03 10:15:00,579.85,586.76,578.73,584.0,330169
2014-04-03 10:30:00,584.05,584.05,580.0,580.9,190530
2014-04-03 10:45:00,581.15,583.0,580.51,582.3677,167150
2014-04-03 11:00:00,582.41,586.28,581.83,586.255,166629
2014-04-03 11:15:00,586.34,587.28,584.7,585.999,127005
2014-04-03 11:30:00,585.91,586.7,583.57,584.0,119026
2014-04-03 11:45:00,583.74,584.04,581.2,582.51,90894
2014-04-03 12:00:00,582.66,582.77,581.0,581.0,52709
2014-04-03 12:15:00,581.001,581.86,577.0,577.01,134849
2014-04-03 12:30:00,577.0,577.0,573.64,574.44,414633
2014-04-03 12:45:00,574.61,574.8,567.25,569.12,196610
2014-04-03 13:00:00,569.4,572.33,567.25,570.705,151026
2014-04-03 13:15:00,570.81,571.72,570.2,571.0,71963
2014-04-03 13:30:00,571.0,571.6,569.3,570.0,91637
2014-04-03 13:45:00,570.1017,571.77,569.23,571.77,78351
2014-04-03 14:00:00,571.84,571.84,570.0,570.3775,83454
2014-04-03 14:15:00,570.3,570.49,568.02,568.06,60842
2014-04-03 14:30:00,568.0,569.931,567.3,567.785,61334
2014-04-03 14:45:00,567.67,567.67,564.13,565.56,119244
2014-04-03 15:00:00,565.43,567.43,565.43,567.43,52172
2014-04-03 15:15:00,567.4,567.5,565.9101,566.67,62924
2014-04-03 15:30:00,566.535,567.96,565.37,567.96,93060
2014-04-03 15:45:00,568.0,570.3371,567.86,568.941,119302
2014-04-03 16:00:00,569.01,570.34,568.94,569.74,120444
2014-04-04 09:45:00,575.04,577.77,566.6801,566.6801,313541
2014-04-04 10:00:00,567.0,567.0,556.0,559.1953,449500
2014-04-04 10:15:00,559.09,565.21,558.1638,564.07,346139
2014-04-04 10:30:00,564.01,565.54,558.53,560.995,221879
2014-04-04 10:45:00,560.98,562.62,557.1,559.4,222010
2014-04-04 11:00:00,559.5,561.238,557.42,558.27,157778
2014-04-04 11:15:00,557.98,558.1990000000001,555.2,556.56,249358
2014-04-04 11:30:00,556.26,557.0,549.3,552.21,334000
2014-04-04 11:45:00,551.98,555.51,551.5,551.678,194872
2014-04-04 12:00:00,551.46,551.8,549.63,550.79,211524
2014-04-04 12:15:00,550.665,550.77,546.29,546.47,195075
2014-04-04 12:30:00,546.41,552.48,546.2,551.7,183458
2014-04-04 12:45:00,551.805,553.88,551.56,552.0,131279
2014-04-04 13:00:00,552.0,552.13,549.5,550.3,79406
2014-04-04 13:15:00,550.34,552.29,549.3,550.52,91783
2014-04-04 13:30:00,550.854,551.56,548.5,548.75,106510
2014-04-04 13:45:00,548.2301,548.77,546.0101,546.8,111217
2014-04-04 14:00:00,546.5,548.0,546.0,546.78,66110
2014-04-04 14:15:00,546.62,548.26,546.45,547.775,91674
2014-04-04 14:30:00,547.739,549.23,545.91,546.24,135530
2014-04-04 14:45:00,546.1,546.56,543.0,544.14,157736
2014-04-04 15:00:00,544.14,545.2,543.21,545.06,95011
2014-04-04 15:15:00,544.7365,546.0,543.0,545.96,110579
2014-04-04 15:30:00,546.0,547.63,544.8,547.2615,166798
2014-04-04 15:45:00,547.155,547.59,545.13,545.21,157574
2014-04-04 16:00:00,545.229,546.5,543.1,543.14,371423
2014-04-07 09:45:00,541.05,541.18,535.0,536.235,492582
2014-04-07 10:00:00,536.39,545.25,536.07,545.25,279228
2014-04-07 10:15:00,545.24,548.48,543.3501,548.11,208067
2014-04-07 10:30:00,548.43,548.44,540.02,540.93,159531
2014-04-07 10:45:00,540.7,542.7,538.25,539.8934,131860
2014-04-07 11:00:00,539.55,540.08,536.4,539.34,114521
2014-04-07 11:15:00,539.31,541.8799,538.7,540.7,97626
2014-04-07 11:30:00,540.69,542.4,538.5,539.74,99882
